	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RECQL4	62.5735699740064	-1.06571408882803	0.350912583112	-3.03697883779758	0.00238962231664713	0.00409870321974422
REEP3	1886.03701813322	1.38473001011909	0.180507302894997	7.67132402905935	1.70229902046172e-14	1.02645094209103e-13
Reep4	394.941984328202	-1.07673148084873	0.142969052725988	-7.53122064054222	5.02681626487845e-14	2.86698137880461e-13
Reep6	415.38465728932	-1.24003095109563	0.21683184058618	-5.71886005184177	1.07241073501414e-08	3.40752363684932e-08
REL	16.7295104784516	2.24822694284782	0.618655117494474	3.63405535535378	0.000279000961722199	0.000538874032296694
RELB	1118.75163487552	-1.22591677421028	0.150977662313334	-8.119855317842	4.66739760774445e-16	3.35642403002923e-15
Rell2	120.122916816521	-1.40137772469176	0.262655976493439	-5.33541152727878	9.53281019859983e-08	2.73315352236463e-07
REPS2	385.148873482382	1.06029397010853	0.14542824485372	7.29083934950213	3.08029894238414e-13	1.61545033521148e-12
RERG	1385.45660428123	1.53046998010509	0.254663053800512	6.00978413344549	1.8577051475699e-09	6.44893265175359e-09
REV1	969.782907582175	1.1090437888614	0.100206428552068	11.0675912203091	1.80178683957727e-28	5.58771878354387e-27
REV3L	915.048623688193	1.67925217998844	0.174998063380133	9.59583293410937	8.32420023921846e-22	1.17148076925579e-20
RFC2	1181.04236249674	-1.03648233274469	0.133611848625243	-7.75741330884387	8.66790891171783e-15	5.38923908165092e-14
RFESD	151.591326872647	1.40891755018853	0.202216247880388	6.96738053918354	3.22896423435358e-12	1.5110413097909e-11
RFNG	1932.66973081827	-1.21921984151115	0.14694660494452	-8.29702626999429	1.0674977988062e-16	8.27953451695559e-16
RFX2	690.371082606721	-1.54889091671881	0.169741283355132	-9.12501005119789	7.17296023663714e-20	8.04773700656109e-19
RFX3	31.7326655689224	2.80805389623062	0.580182912861573	4.83994587565628	1.29874494510373e-06	3.30695162151722e-06
RFX5	734.704521260183	1.03240883805248	0.151700026493652	6.80559431606746	1.00632924050495e-11	4.46605781230442e-11
RFX7	649.772667238656	1.43962060639509	0.0970295300392275	14.8369326926872	8.45337443209225e-50	1.78123021252662e-47
Rfxank	901.196355198066	-1.04982006623578	0.197983751397672	-5.302556693792	1.1419198627432e-07	3.25277987568812e-07
RGL1	1360.0660284649	1.67263389465118	0.41434423370049	4.0368219432257	5.41801578903257e-05	0.000114477910531455
RGL3	16.5048939895863	1.95927111447411	0.533191099533958	3.67461331628873	0.00023820990641096	0.00046363972926906
RGP1	198.634803595987	1.049664991112	0.217418392330685	4.82785738529194	1.38009867564745e-06	3.50134880897396e-06
RGS11	50.1618496419552	1.64906499217454	0.347847746051768	4.74076664544241	2.12911042660706e-06	5.28822486388985e-06
RGS17	17.9923917085054	1.65845949032113	0.474183585476987	3.49750506157413	0.000469631800877232	0.000883546521660174
RGS18	23.434829403047	2.41555829853872	0.455800812924776	5.29959190515392	1.16061803173416e-07	3.30115136171134e-07
RGS22	56.6747857768974	2.45422451548565	0.306023794852519	8.0197179329418	1.05988266205214e-15	7.29772386199013e-15
RGS5	7364.10909667179	2.02052353176447	0.246330663596023	8.20248483184408	2.35468457621106e-16	1.75313447005221e-15
RGS7BP	90.6663673381413	3.01486610648139	0.514989767750812	5.85422525897678	4.79238717733183e-09	1.58054244343307e-08
RHBDD2	467.343595944175	-1.2366866224741	0.168220064472521	-7.35159997918149	1.9584818995979e-13	1.04820349963865e-12
RHO	2888.31163325074	-1.42715853045864	0.582180692190241	-2.45140134257884	0.0142301189626057	0.0218997188477039
RHOBTB3	1024.46108595849	2.8037335193561	0.457449093306774	6.12906126688039	8.83990834733162e-10	3.16516457631878e-09
RHOC	6831.17143227675	-1.13183106076691	0.11597595076023	-9.75918760180611	1.68499554458968e-22	2.6153987353056e-21
RHOD	714.114209922878	-1.02000856795291	0.190796204556627	-5.34606320038287	8.98878330284978e-08	2.58295282578807e-07
RHOG	2096.81460979382	-1.23254720066713	0.162450373483749	-7.58722294221399	3.2683447140601e-14	1.90430599968456e-13
RHOT1	1069.83147271977	1.06449855875622	0.102437977194624	10.3916397795883	2.70659246750542e-25	6.05127984522796e-24
Rhou	94.2846548097068	1.01930118020938	0.463663592532264	2.19836363394965	0.0279232030430298	0.0410822294794724
RHPN2	213.15724340121	1.4219337596181	0.292600777416066	4.85963766800309	1.17600782472556e-06	3.00737362592329e-06
RIBC2	26.4349128762145	-1.04320122443099	0.445403512802748	-2.34214862354034	0.0191730781967808	0.0289591799708251
Ric1	1472.63421029893	1.39242435648112	0.139554709744891	9.97762353579107	1.90986165153529e-23	3.3612690988462e-22
RICTOR	185.837668369489	4.13301206976781	0.386811777587691	10.6848144478508	1.19888555446526e-26	3.14161117526145e-25
Rif1	444.888072187823	3.04201932323296	0.192708952846384	15.7855630384639	3.91143467950221e-56	1.25345183833548e-53
Rilpl2	1643.78306383034	-1.3763443339393	0.169361731484571	-8.12665483444637	4.41299697240717e-16	3.1794247976378e-15
RIMKLB	353.361962001403	1.41939832321343	0.194017023085343	7.31584425243487	2.55768179826577e-13	1.35336296597606e-12
Rims2	292.975589954873	1.74299914610302	0.496389614887566	3.51135296514577	0.000445832015546159	0.000840621238432339
RIN3	758.796663199137	-1.15591915940478	0.172678012687049	-6.69407263505923	2.17043598308609e-11	9.28668881552997e-11
Ripk4	36.3217877791912	-1.16413267905315	0.411395501501217	-2.82971659827376	0.00465892524464202	0.00768345535682251
RIPOR2	114.837158705722	1.17621664866634	0.314025600259852	3.74560751637139	0.000179957753554977	0.000356301990627192
RIT1	438.288955133214	1.18754763898992	0.152210798409226	7.80199336315901	6.09368527611312e-15	3.86687569790314e-14
RITA1	1058.1013486962	-1.07169490322663	0.132131378812062	-8.11082812320427	5.02759290446551e-16	3.60365489545612e-15
RLF	487.112021461963	1.60619156126754	0.182501147551336	8.80099431054665	1.35609226564483e-18	1.31356493892625e-17
RLIM	254.676294610051	3.34289612227173	0.545742442471283	6.12540983093437	9.04504834110906e-10	3.23409887454532e-09
RMDN2	336.929937431548	1.52010127066139	0.186688341193139	8.14245421511762	3.87344994390726e-16	2.81842038964907e-15
RMI1	86.5237846780218	2.34235009110332	0.310456491044366	7.54485784215278	4.52781125516763e-14	2.59102651514094e-13
RMND5B	2866.89027375857	-1.1987806540201	0.122058649015767	-9.82134952079669	9.11154978292839e-23	1.45993602876046e-21
RNASE10	27.1642110348226	-1.06374795073043	0.48823600057441	-2.17875771036738	0.0293496720720983	0.0429999672171651
Rnaseh1	770.353264915077	-1.10352126949568	0.1626333391219	-6.78533242601967	1.15819514528456e-11	5.09446889470033e-11
RNASEH2A	315.816263103309	-1.19656218927322	0.16468395674765	-7.26580908610755	3.70811996673611e-13	1.92957717619536e-12
RNASEH2C	419.122848929397	-1.48942380586788	0.168454576024789	-8.84169395106669	9.42781743718885e-19	9.2782269877696e-18
RNASEL	99.2311113095825	1.74425206292762	0.336628904090794	5.181527913174	2.20075646558959e-07	6.09068656957521e-07
Rnd2	964.913970293566	-1.14427485268957	0.230216861815638	-4.97042155672303	6.68074867541432e-07	1.7560368442451e-06
Rnd3	1578.36298901319	1.35905019577166	0.20550174188945	6.61332689093586	3.75777378554425e-11	1.56560336861435e-10
RNF113A	73.2931390815894	1.90489595759064	0.293533150566137	6.48954284692094	8.60972192288854e-11	3.44702609624861e-10
RNF125	127.480234525272	2.04309899385383	0.268729021982801	7.60282227345207	2.89741283044954e-14	1.69653613087076e-13
RNF13	2507.54765224018	1.04411706284352	0.116853156316397	8.9352919147209	4.06104598133249e-19	4.17281291148006e-18
RNF135	354.398176198155	-1.09109836293069	0.160381305255822	-6.8031517837462	1.02354706176954e-11	4.53462007607692e-11
RNF14	1264.108862466	1.34818513418295	0.276974801229455	4.86753714850063	1.12997596007658e-06	2.89495173515954e-06
RNF141	459.491294917577	1.54974029632448	0.196960506610022	7.8682793977218	3.5955188083344e-15	2.33754312382924e-14
RNF150	113.538113894484	2.18600701062022	0.369459360074274	5.91677257866943	3.28320160359516e-09	1.1062915020044e-08
Rnf151	8.3486822163002	-3.30728609427711	0.779162484253159	-4.24466803923086	2.18917263770743e-05	4.85074236721633e-05
RNF168	145.073366903706	2.10000660268467	0.438646075760737	4.78747381711478	1.6889376395656e-06	4.23804873928189e-06
RNF169	46.6911922439575	2.10921443973365	0.499309790345066	4.22426012972026	2.39727027924362e-05	5.29278189110455e-05
RNF180	68.5612839260807	2.25365480488566	0.296657985830906	7.59681152210827	3.03516093740275e-14	1.77363262550937e-13
Rnf182	134.654553485175	1.22392440489178	0.413875290508483	2.95722995056815	0.0031041652554151	0.00524590968565096
RNF187	1706.55341675952	-1.21082497293959	0.112865680138857	-10.7280173339666	7.51921487226932e-27	2.01499238963844e-25
RNF19A	1533.41527182539	2.27087176597942	0.406452843835179	5.5870485356975	2.30961191217861e-08	7.07416376605564e-08
RNF212B	1.4517975389017	-4.20775223854437	1.89824966965337	-2.21664847665309	0.0266471221773467	0.0393478000702646
RNF214	217.52357132237	1.03887725546009	0.165212838134253	6.28811457506647	3.21344719987531e-10	1.20765318417987e-09
OBI1	328.799486115548	1.51257113309429	0.13006062129676	11.6297394093101	2.90984514480267e-31	1.2751919663064e-29
RNF24	414.094563738619	1.60976954230421	0.309453267196254	5.20197946814147	1.97177013776896e-07	5.46876456169529e-07
RNF6	914.521147091965	1.87140753801239	0.125292781064745	14.9362758341627	1.91375873352567e-50	4.5995995061081e-48
RNFT1	413.559445557446	1.56585374234267	0.260557433535716	6.00962989654267	1.85947327278981e-09	6.45361414306247e-09
RNGTT	391.692962667526	1.11406100154702	0.141361161792254	7.88095533046236	3.24887447325786e-15	2.11665341582602e-14
RNPC3	489.784347859515	2.50738919718749	0.15005845915751	16.7094158587594	1.11926561802412e-62	5.06368933424914e-60
RNPEP	1590.45723993343	-1.05942953715099	0.119037734066032	-8.89994710890002	5.58733065104615e-19	5.65795392194812e-18
RNPEPL1	3899.85871310193	-1.12067575894315	0.133844408764303	-8.37297403223345	5.61819892607403e-17	4.49094712864507e-16
Robo2	71.0952988775944	1.36110716523866	0.27824984684827	4.89167264836222	9.99826357575513e-07	2.57869366737534e-06
ROCK1	1314.04742086425	1.81866930364072	0.138294825144939	13.1506677978346	1.68678089593157e-39	1.62162898382622e-37
ROMO1	2597.03744024289	-1.25126400618355	0.144682911936858	-8.64831920669131	5.22634699395579e-18	4.72892173300164e-17
Rora	518.747925775456	1.74211339455563	0.187246061346123	9.30387203891753	1.3542205266529e-20	1.64408998744869e-19
Rorb	9.16021813066514	2.66386260891538	0.871521941264748	3.05656402069418	0.0022388966308002	0.0038543601538857
RP1	13.6476996704798	1.858433258969	0.621722813623263	2.98916690564797	0.00279739275515366	0.00475149021198914
RP2	186.973061537594	2.29921000398672	0.321950245456296	7.141507224907	9.23130224138226e-13	4.59682392609071e-12
RPAP2	473.470252654725	1.0831294048964	0.155731269776474	6.95511830380021	3.52266298076271e-12	1.64099339703489e-11
RPAP3	733.253654753919	1.07480284994963	0.0961759256730655	11.1753834696975	5.38174265225466e-29	1.76131841440386e-27
RPGR	20.4090194768198	1.96389418684369	0.525444883281586	3.7375836159608	0.00018579730944438	0.000366966385962179
RPGRIP1	45.6185439388635	1.01219972817129	0.390202138692606	2.59403941650018	0.00948556114536649	0.0149464148266777
RPGRIP1L	415.494166556531	1.54175074477236	0.15334009544739	10.0544527527135	8.78079273577911e-24	1.61369359452514e-22
RPL10A	29386.5451043261	-1.57739673427194	0.15697316249613	-10.0488306993931	9.29639150415684e-24	1.70640923767232e-22
RPL11	19463.8023058983	-1.04782215292473	0.124881054147273	-8.39056140324558	4.83826152397693e-17	3.90053138164639e-16
RPL13	40647.3966923704	-1.67279123465059	0.157269764374382	-10.6364452271226	2.01677444091409e-26	5.16173451749427e-25
RPL13A	80845.3480312947	-1.78468158972971	0.183600477767529	-9.72046266671179	2.46658163460121e-22	3.72853738344295e-21
Rpl14	46476.1172063251	-1.62522637084901	0.156994912203941	-10.3520957974599	4.09423641787622e-25	8.93298504677617e-24
Rpl15	28161.9738356844	-1.23075109060298	0.127625086175808	-9.64348881149879	5.23769372474981e-22	7.53659540449967e-21
Rpl18	26784.9755161254	-1.53288240417735	0.166372701993495	-9.21354516582463	3.15527864079557e-20	3.69364505728443e-19
RPL18A	46173.4942317887	-1.97088569471181	0.169611554594204	-11.6199966413088	3.26149078246678e-31	1.42119691829756e-29
RPL19	35100.951245703	-1.77282372633507	0.174973176095465	-10.1319743168394	3.98520308693381e-24	7.64344063381744e-23
Rpl22	11912.6295690628	-1.05866871223944	0.151032101082635	-7.00956091222096	2.39067195479865e-12	1.13148664642193e-11
RPL23	27120.6016598978	-1.27978843668939	0.153575542400814	-8.33328286967267	7.86309915229808e-17	6.17723141780639e-16
RPL23A	37155.7888790916	-1.44105493529537	0.171389673976577	-8.4080615935608	4.16842246314498e-17	3.39072841502359e-16
RPL26	42134.3455973355	-1.33523063643928	0.165465502205877	-8.06954089304936	7.05629977563723e-16	4.96750586493601e-15
Rpl27	11000.6204888637	-1.38844172327077	0.160681057961321	-8.64097947130147	5.57331324225867e-18	5.03176017698215e-17
Rpl27a	36270.9327285101	-1.32692465775973	0.151487908785875	-8.75927767697491	1.96505503223554e-18	1.86813822656657e-17
RPL28	42947.1662436782	-1.99195149690974	0.183839865504449	-10.8352532321752	2.34316210831013e-27	6.55318537273208e-26
Rpl29	17013.5179575297	-1.34106121340922	0.14980251292725	-8.9521943738053	3.4848465003319e-19	3.60483583511131e-18
Rpl3	46741.7144412934	-1.41664925629846	0.164499267175867	-8.61188794709894	7.18670726870245e-18	6.39363396224298e-17
RPL30	20256.0326143599	-1.29260454826333	0.143645530801761	-8.99857128202056	2.28674025943179e-19	2.42249577621073e-18
RPL31	30801.2792934974	-1.39581024752332	0.160844444768342	-8.67801340315885	4.02741588257789e-18	3.69628347886713e-17
RPL32	19732.248811586	-1.45712418465713	0.170062162551808	-8.56818567277263	1.05128196567497e-17	9.11032067380981e-17
RPL34	31853.5085203878	-1.71752455241416	0.178004516428837	-9.64876951928798	4.97490671789957e-22	7.19210668559504e-21
RPL35	21320.0645674317	-1.79869874423725	0.185003332749469	-9.72252076492614	2.41721972996787e-22	3.67407844726935e-21
Rpl35a	24268.1566134093	-1.27590406263478	0.166473029577801	-7.6643289659031	1.79768587903933e-14	1.07805084566795e-13
RPL36	18343.8279793223	-1.66393442490222	0.182853239474544	-9.09983563695005	9.04686361157705e-20	1.0062100945284e-18
RPL37	26105.2170663021	-1.27996482415278	0.156815260015191	-8.16224660807112	3.28849933186131e-16	2.41219345363332e-15
RPL38	12609.5837574414	-1.12352117185203	0.138413487839497	-8.11713648278889	4.77311884419233e-16	3.42924400099797e-15
RPL4	46641.8413938075	-1.14202476737729	0.121577117506697	-9.3934186859989	5.80837161836479e-21	7.3716478740666e-20
RPL6	33074.4825230889	-1.03793273992954	0.13408942949301	-7.74060076065612	9.89481496870766e-15	6.10272830187094e-14
RPL7A	40033.6354735395	-1.35460379416924	0.144305475232181	-9.38705750415734	6.16998333157484e-21	7.81768398733807e-20
RPL7L1	1880.30042415883	-1.13668689519483	0.149779346814457	-7.58907632707814	3.2219393882947e-14	1.87797922208219e-13
Rpl8	41255.9798707968	-1.45113018186362	0.142412068071385	-10.1896573901042	2.20540058020669e-24	4.38854744175153e-23
Rpl9	32551.8388066562	-1.17234536174496	0.155088956203476	-7.55918016629665	4.0561774992582e-14	2.33941215948967e-13
RPLP0	59337.174196283	-1.6104285766913	0.152082005052159	-10.5892118935372	3.34395272334294e-26	8.3636879334083e-25
RPLP1	61902.6070137538	-1.81535837520531	0.17109260235115	-10.6103849626384	2.66648163938266e-26	6.73494590755076e-25
RPLP2	37565.5271127169	-1.87536880568075	0.165173719662182	-11.353917617865	7.09126445179618e-30	2.60328949397444e-28
RPP21	525.858531960193	-1.14832074910242	0.208312998865593	-5.5124776435259	3.5381714567135e-08	1.05986666693607e-07
Rpp25	29.3139620758002	-1.08523948777251	0.484709932880277	-2.23894625250142	0.0251594135073328	0.0373121961598334
RPP25L	1356.16280174282	-1.33490335282014	0.154254620465296	-8.65389541521359	4.97708208958058e-18	4.52200098652856e-17
RPRD1A	970.646222342991	1.09134399739844	0.0968377381894551	11.2698212267547	1.84945027638522e-29	6.42172554206716e-28
RPRM	388.126125998412	-2.33613037974068	0.244177753271556	-9.56733505997418	1.09696728546299e-21	1.5256375031638e-20
RPS11	25321.8774393354	-1.37739089685548	0.148478376478778	-9.27671038383386	1.74791780207431e-20	2.10544022173117e-19
RPS12	27721.503093766	-1.04741297733559	0.132045750031444	-7.93219756854097	2.15301553621877e-15	1.43739952161967e-14
RPS13	8891.03691774305	-1.19450577995284	0.152833763166425	-7.81571921808997	5.46500752122263e-15	3.48374412314325e-14
RPS14	28193.2429871238	-1.4991237542966	0.167924581759637	-8.92736333530018	4.36282620856608e-19	4.46797554861274e-18
RPS15	29973.2843747659	-1.92296422698328	0.177618263649384	-10.8263879371053	2.58138195092759e-27	7.16729551790041e-26
RPS15A	29345.8167347108	-1.31021075726414	0.17058384875463	-7.68074332259183	1.58168112549717e-14	9.57474186241535e-14
RPS16	30640.7223162816	-1.3247919652097	0.137332102291716	-9.6466299073732	5.07977109219826e-22	7.33681116809331e-21
RPS17	21323.7010752383	-1.53049707893393	0.136494122141444	-11.212915654697	3.52390586613578e-29	1.18093071967104e-27
RPS18	38019.0849234854	-1.65398795672102	0.172515342933416	-9.58748322669129	9.02597967235503e-22	1.26676659963654e-20
RPS19	32932.6964471118	-1.52325645397257	0.153529966970572	-9.92155788234193	3.35478474051155e-23	5.70202197553023e-22
RPS19BP1	964.003387661595	-1.56107413278948	0.165659365668382	-9.42339798592766	4.3672108704307e-21	5.6167589974051e-20
Rps2	39173.3212060429	-1.4301276716948	0.13206005762635	-10.8293733729936	2.49859293877314e-27	6.94997406586047e-26
RPS20	43735.6892446999	-1.63670627381457	0.166568639057343	-9.82601696860307	8.69915188981938e-23	1.40409605843863e-21
RPS21	22675.8649979843	-1.67388893088905	0.162375742138823	-10.3087376774417	6.43408481305758e-25	1.37266425235023e-23
Rps23	24726.8956394205	-1.63979951701369	0.140611650975694	-11.6619035878979	1.99530918754274e-31	8.89618722399489e-30
RPS24	35428.8341157578	-1.12761939780809	0.176575924050705	-6.38603141323099	1.70246043761293e-10	6.62130125192468e-10
RPS25	20993.3190021665	-1.12200382428527	0.142961935005775	-7.84826971067471	4.21816307983276e-15	2.72392042376102e-14
RPS28	28307.6961000156	-1.90022915182679	0.16943402036518	-11.2151570725362	3.43575891629117e-29	1.1539048831963e-27
Rps29	24227.894660497	-1.20643024550019	0.139662228271793	-8.63819989433643	5.71056375683336e-18	5.1368357723749e-17
Rps3	28058.6731747361	-1.03568860778388	0.129111785771987	-8.02164265323474	1.04340312733875e-15	7.19069305767234e-15
RPS5	24527.3894182391	-1.8266860391387	0.172347936584222	-10.5988274379256	3.01739582413818e-26	7.58391872008063e-25
Rps6ka3	1217.65927216943	1.65410037074427	0.18615525505661	8.88559589811879	6.35790580086129e-19	6.3836362290371e-18
RPS6KB1	612.168402021681	1.15742505555153	0.146626981348404	7.89367035253455	2.93426580664308e-15	1.93049087415671e-14
RPS7	35391.7547552957	-1.28638658854491	0.136511684713544	-9.4232709181215	4.37250101266951e-21	5.61886470984815e-20
RPS8	53804.6318692235	-1.19375383013639	0.155313758473959	-7.68607908188986	1.51712750913151e-14	9.2093351797399e-14
RPS9	21174.4567299272	-1.8790484102237	0.156165000477526	-12.0324554444203	2.39917624327344e-33	1.29944116105746e-31
RPSA	59323.9665907073	-1.69544502754094	0.155049649196976	-10.9348523929069	7.85336798266678e-28	2.30096202494058e-26
RPUSD3	1013.29279401399	-1.17390678481987	0.144034762750682	-8.15016293567863	3.63434262282609e-16	2.65070925672408e-15
RRAGD	685.09213520946	1.26325175724571	0.17688436127041	7.14168142493119	9.21960820392414e-13	4.59248748033553e-12
RRAS	2856.22487171105	-1.66258779322643	0.147021170710833	-11.3084924109091	1.19118621235044e-29	4.23159961163382e-28
RRH	16.7867128140403	2.58712547361924	0.638262383527064	4.05338860692789	5.04810424398902e-05	0.000107029551317766
RRM2	131.072515230633	-1.48279478896949	0.239133072004048	-6.20070982463014	5.62090658971468e-10	2.05761030849574e-09
RRN3	554.065021186723	1.45433776017282	0.146634392415022	9.91812177361896	3.47228519986387e-23	5.88872006001169e-22
RRP36	2621.33908523763	-1.05037847025623	0.123758921533697	-8.48729495408734	2.11502469353484e-17	1.77675756504174e-16
Rsbn1	437.278529162541	1.43695389266675	0.177825602235728	8.08069183852336	6.44003611115918e-16	4.55660696696645e-15
RSF1	928.385652699225	2.12116651812092	0.125917306291936	16.8457107333844	1.12805512004419e-63	5.78391461883989e-61
CPLANE2	1138.23920532339	-1.23621997780928	0.144028040929272	-8.58318956387354	9.22781044024995e-18	8.05117301145347e-17
RSL24D1	2717.33326868608	-1.18405405061559	0.157654088651053	-7.51045571191202	5.89218869805958e-14	3.34071679150581e-13
Rsph14	9.65362839734472	1.72004405348748	0.572309439654431	3.00544414316504	0.00265193299025324	0.00451839092335793
RSPH9	142.520564745091	-1.21058411049496	0.176727891579042	-6.84998898407344	7.38556755818697e-12	3.3305423682214e-11
RSPRY1	789.665756580384	1.11053686389524	0.116345749665735	9.54514339445872	1.35919438987526e-21	1.87004723658866e-20
RSRC2	1867.81015464523	1.01108637352486	0.0949642596761534	10.6470200154549	1.80036327833371e-26	4.63872494930137e-25
RSRP1	2904.83805520732	1.70307224521978	0.11417770005822	14.9159796032971	2.5944153768768e-50	6.04656020107862e-48
RTBDN	101.300451668939	-2.29549538123312	0.657688148743543	-3.49024896619845	0.000482570750014402	0.000906337396425096
Rtf2	2630.53875578079	-1.22634565015239	0.134511365167482	-9.11704114091364	7.72032847529777e-20	8.62411711016923e-19
RTKN2	13.7381527690495	1.79826218189776	0.533584467230423	3.37015466591759	0.000751260041240032	0.00137750410708716
Rtn4r	102.783436310455	-1.01816603817509	0.254901716899056	-3.99434750993968	6.48726569988721e-05	0.000135709398878914
Rtn4rl2	81.0345760354549	-1.53912145434398	0.399734443267943	-3.850359858313	0.000117944402195159	0.000238838967162446
RTTN	488.55768634683	1.23644089846859	0.107156929151861	11.5385995871189	8.42862418649718e-31	3.43896809646418e-29
RUNDC3A	51.8963375844904	-1.0474506274187	0.345411112601165	-3.03247518451487	0.00242557039956105	0.00415758010764967
RUNDC3B	478.910475729127	1.31688034232376	0.166818321667496	7.89409897642171	2.92420041973739e-15	1.92469194935389e-14
Ruvbl2	1225.95909422599	-1.01107149095956	0.124227266075862	-8.13888547094103	3.98933117396147e-16	2.89452321310733e-15
RXFP4	9.20354598487231	-2.028806557443	0.587856068966484	-3.45119607425311	0.000558107948618037	0.00104121485332233
RYR2	156.794127695259	1.24330670687654	0.167542311251675	7.42085206768394	1.16369236156612e-13	6.39054477172799e-13
S100A11	6667.94334356372	-1.35666984440006	0.15092243085901	-8.98918627720387	2.49067581054373e-19	2.62768006294812e-18
S100A13	2334.31952576154	-1.0243112876948	0.15068430930758	-6.79773025075859	1.06280209545308e-11	4.70176066501561e-11
S100A16	4808.29497381147	-1.18316033885315	0.137810911991006	-8.58538936982266	9.05292846767072e-18	7.91205373236995e-17
S100A4	32765.0240067339	-1.09760608186201	0.176404149647683	-6.22211033047786	4.90511890353392e-10	1.80633322897196e-09
S100P	940.937856618609	-1.85489677936027	0.171736707485801	-10.8008171724943	3.41153675246916e-27	9.33741251360866e-26
S1PR2	660.139156583313	-1.06218067905832	0.148770595520317	-7.13972190098046	9.35199319754426e-13	4.65090072307229e-12
SAC3D1	477.629628848337	-1.11569655666756	0.18789932468651	-5.93773585152038	2.88985148126854e-09	9.80624211005354e-09
SACS	662.497922960013	1.92342700095098	0.173693629128207	11.0736761653547	1.68349777880242e-28	5.25264966197542e-27
Sag	1278.85512209604	-1.57433701666928	0.497326490132758	-3.16560056201514	0.0015476315555107	0.00271785233324188
SALL1	401.945308688467	1.26673755939315	0.299800931204834	4.22526225753338	2.38662670025696e-05	5.27079567887331e-05
Sall3	18.917496887817	1.46163361851902	0.643474049519169	2.27147251643048	0.0231183888880203	0.0344547096091006
SAMD14	205.08839733938	-1.47693539990049	0.340446417526138	-4.33823158026652	1.43633766254211e-05	3.25242837115011e-05
SAMD15	10.9597445340246	2.81991291782714	0.754125069570833	3.73931729843158	0.000184520700394295	0.000364632247361901
SAMD4A	3436.27202645834	1.31566273954922	0.187991177460781	6.99853449145875	2.58653690193954e-12	1.22118203270823e-11
SAMD5	74.9197070963252	1.37994267480776	0.319061273693684	4.32500835602059	1.52526080625603e-05	3.44162560097261e-05
Samd8	1136.00651444291	1.18719353650666	0.154798205540104	7.66929779556838	1.72940498353785e-14	1.04075537780827e-13
Samd9l	1243.11769093596	1.70817894329162	0.230634464757859	7.40643400839949	1.29740756630859e-13	7.0869045401132e-13
SAMM50	1380.66180600966	-1.3177646859531	0.138139331712119	-9.53938801947661	1.43677648560087e-21	1.96974116769274e-20
SAMSN1	89.7416276457273	1.22728292906168	0.267554185046082	4.58704441065013	4.49565075986841e-06	1.07797505827429e-05
Sardh	495.958646735025	-1.1330061201245	0.178058381243477	-6.36311591856622	1.97701368325802e-10	7.63505510315714e-10
Sars2	272.732998561173	-1.13478386602037	0.179983382558817	-6.30493687743383	2.88311373836699e-10	1.08856297308692e-09
Sass6	86.9481121449704	1.88736080291953	0.28194306521185	6.69412032355322	2.16972838872717e-11	9.28668881552997e-11
SATB1	282.495455312374	1.28136434465893	0.181563975326452	7.05737105808043	1.69682090051668e-12	8.18967652706233e-12
SAYSD1	182.65448291115	-1.09046809703683	0.164643775655325	-6.62319661157237	3.51512971709059e-11	1.46968538484065e-10
Sbf2	1201.71992119638	1.47775193407362	0.158961849602126	9.29626786409673	1.45462064006485e-20	1.76180903035256e-19
SBK3	198.389254036232	-1.37229537479845	0.23433184453134	-5.85620523554115	4.73562943171873e-09	1.56289793187298e-08
Sbno1	1583.92676957444	1.05603071505069	0.082318098877728	12.8286577247038	1.13310244722183e-37	9.42128748279254e-36
SBSN	3.03632286664479	-3.38803215404988	1.43990656382757	-2.35295278121643	0.018624999027309	0.0281783943186846
Scaf1	2809.24128627191	-1.10774768637012	0.123529886059937	-8.96744683980882	3.03466884543929e-19	3.16041138663149e-18
SCAF11	1491.22458623231	1.2525224421275	0.128155432015043	9.77346353902877	1.46361130036363e-22	2.2925935867814e-21
Scaf8	836.395846005087	1.06819092631435	0.207429633750525	5.14965440087051	2.6096686851262e-07	7.17460656203953e-07
SCAI	35.5445030285369	1.72232375055471	0.443698423800245	3.88174412656942	0.000103709968325733	0.000211293606991579
SCAMP4	1665.3404404701	-1.45565340297403	0.143592952765564	-10.137359633175	3.77155878537709e-24	7.26819331901329e-23
SCAND1	1489.06322247012	-1.80828044644726	0.176587582667601	-10.2401336443405	1.31055213319202e-24	2.68070650435634e-23
SCAP	2570.20081456508	-1.07847376539908	0.113902264265556	-9.46841375237882	2.84125401207761e-21	3.74179530939879e-20
SCARB1	3473.21058191515	-1.0341758036889	0.138828261446622	-7.44931754465952	9.38242971632292e-14	5.22521846113248e-13
SCEL	49.0418676151326	3.16089337570827	0.349573558003974	9.0421409266668	1.53632852550037e-19	1.66187098306939e-18
Scimp	145.528614710496	-1.26858126027273	0.294471859728049	-4.3079880754796	1.64746264703505e-05	3.69999568355863e-05
SCLY	1104.84943139088	-1.26416287902517	0.150998849976063	-8.37200335781082	5.66468302515285e-17	4.52409939215479e-16
SCML1	442.342715644744	2.04368327147106	0.170855642306503	11.9614619914327	5.65572946512521e-33	2.97932981618343e-31
SCML2	8.87302603673664	2.74088264899396	0.905805347024746	3.02590689930988	0.00247888617350727	0.0042437648437272
