	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
UGCG	707.800314902298	0.960503338148472	0.129646621451632	7.40862605900463	1.27614575649407e-13	6.98068066372398e-13	NOT
UGDH	1355.76049752309	0.531768038696669	0.174140517344154	3.05367209657323	0.00226059019683878	0.00388996514238439	NOT
UGGT1	1994.59325187082	0.810357493486554	0.135568082018628	5.97749471276878	2.26595279708005e-09	7.80624544785785e-09	NOT
UGGT2	960.08368763498	1.39208183844976	0.141956848630382	9.80637321750052	1.05699392930931e-22	1.67961576659462e-21	UP
UGP2	2206.87382463253	0.586437452666831	0.125662052365675	4.66678238678059	3.05953062374771e-06	7.47248333669216e-06	NOT
UGT1A6	335.483778977541	-0.123889644104004	0.17199189843277	-0.720322557242025	0.47132641931457	0.532301246835295	NOT
UGT1A9	10.9732861668276	0.47205007981533	0.533209287907353	0.885299807263204	0.375994953914281	0.436362938064695	NOT
UGT2B14	7.53637368336373	0.686378127434272	0.774038075075648	0.886749824764358	0.375213606763491	0.435554727887407	NOT
UGT8	1506.45420203182	0.614982605574028	0.278228716419416	2.21034914543821	0.0270809402904458	0.039942374489178	NOT
UHMK1	1607.10636483401	1.0807729956577	0.102329407903816	10.5617047708667	4.48442580253978e-26	1.1107799950832e-24	UP
UHRF1	202.03472625408	-1.52608082309555	0.304710419746182	-5.00829877877738	5.49132447378759e-07	1.45759366791718e-06	DOWN
UHRF1BP1	661.593782798242	0.339925417435048	0.126619055995201	2.68463079876327	0.007260996573329	0.0116305997387219	NOT
UHRF1BP1L	261.175406412918	1.57880301349086	0.144245390588741	10.9452579874264	7.00181096989187e-28	2.0711895449784e-26	UP
Uhrf2	1133.05783956924	1.32534717881377	0.110579975795975	11.9854175159081	4.23704176663719e-33	2.24738539497977e-31	UP
UIMC1	1083.00945904844	1.06313539057074	0.105139980002215	10.1116187253254	4.90667746265998e-24	9.29489073037387e-23	UP
ULBP1	2.75565609541603	-0.190925779386675	1.40649080376504	-0.135746198180311	0.892021924849665	0.91300813369331	NOT
Ulk1	1480.06179697961	-0.37562350434095	0.0952892221425352	-3.94193063911348	8.08283533503681e-05	0.000166953367965001	NOT
Ulk2	1851.22077553659	1.08299550713244	0.136276582296916	7.94704041500564	1.91020107622867e-15	1.28252784611739e-14	UP
ULK3	1065.25193952846	0.308245454643014	0.12713792520936	2.42449649965124	0.0153296311066276	0.0234814166184172	NOT
ULK4	377.817076624177	-0.9086060869655	0.192299431046871	-4.72495462944992	2.3016673851956e-06	5.6910862753703e-06	NOT
UMAD1	49.4493876170221	2.0032373284809	0.463571484153663	4.32131267120148	1.55103700765901e-05	3.49722240571839e-05	UP
UMODL1	6.26106788007073	-0.802768092411637	0.76767792364923	-1.04570949311086	0.295695178538215	0.352943527296874	NOT
UMPS	404.686015693363	-0.503050625809565	0.13120655700344	-3.83403571664772	0.000126057825631832	0.000254264552041547	NOT
Unc119	630.119556810047	-0.624547451755903	0.130780321563049	-4.77554607827456	1.79220246358278e-06	4.48692355059088e-06	NOT
UNC119B	858.201532737051	1.72461966010912	0.468320731953447	3.68256099386296	0.000230902598455427	0.00045021470014468	UP
UNC13A	586.005236104874	0.00224488096592533	0.179800889327325	0.0124853718706505	0.990038373359747	0.992296231121368	NOT
Unc13b	1464.693252841	0.289011430847695	0.104262744118212	2.77195304316965	0.00557210738747042	0.00909391573836287	NOT
UNC13C	354.65631878792	1.03209591762665	0.330730234934548	3.12065789156198	0.00180447533404888	0.00314129012996151	UP
UNC13D	135.483443650786	-0.422747725432529	0.206121946572489	-2.05095931055482	0.0402709094180345	0.0576551683421636	NOT
Unc45a	3744.8452445066	-0.832428141830819	0.115488851541205	-7.20786578723421	5.68356062562751e-13	2.89485197163584e-12	NOT
Unc45b	286.036652407297	0.538263942094976	0.283751543058554	1.89695511887984	0.0578338618088071	0.0806089581680926	NOT
Unc50	1201.86064077635	0.204146023088486	0.112584917644336	1.81326262309307	0.0697913252080593	0.0957824914659501	NOT
Unc5a	71.3962528801749	-0.585452822732276	0.247813150196372	-2.36247681879816	0.0181532767147315	0.0274998722105575	NOT
UNC5B	647.513367229934	-0.328001449918167	0.150303201277304	-2.18226522875595	0.0290899636645609	0.0426560363287203	NOT
UNC5C	183.847580422927	0.882365698824452	0.292870488051768	3.01281875375741	0.00258833453118332	0.00441737066000907	NOT
UNC5CL	16.0724727318349	1.00015677281066	0.537384140039347	1.86115796558012	0.0627218724196746	0.0868943386075326	NOT
Unc5d	36.3452951867291	2.73189293503746	0.452169077890363	6.04175090385075	1.5245070415484e-09	5.33196164463334e-09	UP
UNC79	17.9085442399844	1.05405994079074	0.510670032914755	2.06407243983846	0.0390108485992284	0.0559970952923975	NOT
UNC80	54.2504046444767	3.39395994662628	0.435115803316438	7.80013026591459	6.18433032068829e-15	3.9211611291355e-14	UP
UNC93A	73.1834957151807	0.13441522732197	0.363352859554558	0.36993028618724	0.711434434596347	0.757320724772388	NOT
Unc93b1	4305.71759644341	-1.48682117388563	0.137554139497768	-10.8089889501999	3.12090715902543e-27	8.58779855458483e-26	DOWN
UNG	746.553130722564	-0.401023631030408	0.11870915572908	-3.3782030422795	0.000729611872572363	0.00134004654613828	NOT
UNK	356.389210077057	0.869529343981018	0.283300048640475	3.06928766215816	0.00214569875748653	0.00370145477961264	NOT
Unkl	671.148447753256	0.900777503355169	0.123434473074908	7.29761695347877	2.92909095992121e-13	1.54193282496605e-12	NOT
UPB1	9.25027779294874	-1.29145952434699	0.749152625658015	-1.7238937435648	0.0847270269904928	0.114161801784142	NOT
Upf1	1735.18209600157	0.270072511597128	0.0973755478429663	2.77351468186514	0.00554543380151946	0.00905326498991427	NOT
UPF1	2068.6391340626	-0.102992981591319	0.121316097293569	-0.848963854665463	0.395901405379618	0.456674571994696	NOT
Upf2	1021.59584707484	1.31844600562976	0.119752120906984	11.0097925251265	3.42792203156186e-28	1.04206119939693e-26	UP
UPF3A	400.039440783907	0.163548532698055	0.126291973790439	1.29500337819914	0.195319064114769	0.243133272170704	NOT
Upk1a	4.13566154057799	1.84917791812226	1.09883546230383	1.68285242109428	0.0924036641122761	0.123606675482653	NOT
Upk1b	60.0911487243343	0.0434797493262375	0.310384643670405	0.140083442312334	0.888594062711852	0.910313278230683	NOT
Upk3a	10.6652707043621	-2.47837486107833	0.780757761573461	-3.17431985060726	0.00150188088780699	0.00264052255300574	DOWN
Upk3b	2.55977859138086	-0.209599630030382	1.98257400944848	-0.105720961251121	0.915803748879559	0.932104364802844	NOT
UPK3BL1	7.39028914466165	-0.922437070488906	0.944719463802775	-0.976413745913337	0.328859472372001	0.387358634200637	NOT
Upp1	132.340303959307	-1.24802289367104	0.225491094725266	-5.53468816669505	3.11782553191971e-08	9.4165309899841e-08	DOWN
UPRT	283.193782558058	1.11357787991068	0.14659501406526	7.59628754778072	3.04746962830709e-14	1.77898208055483e-13	UP
Uqcc1	854.956421331692	-0.541638607342619	0.131215192784153	-4.12786504253062	3.66146890797967e-05	7.91243533893557e-05	NOT
Uqcc2	1725.07284673596	-1.30199379981676	0.172277598031237	-7.55753397247091	4.10782755856507e-14	2.36653945714786e-13	DOWN
UQCC3	3845.65609545119	-1.75105353678602	0.158651108942292	-11.0371339252533	2.52973937110725e-28	7.76695628869696e-27	DOWN
Uqcr10	3047.58342280223	-0.784585770831591	0.117335378280302	-6.68669400764445	2.2826846983783e-11	9.73717582652663e-11	NOT
UQCR11	5231.60132377555	-1.20451802941562	0.147182805030101	-8.18382302993395	2.74977813707069e-16	2.03351381271257e-15	DOWN
UQCRB	2217.43255193294	-0.272294744205549	0.115976101858826	-2.34785218541839	0.0188820129532688	0.0285475843569078	NOT
UQCRC1	5863.7874986491	-1.38017610659354	0.126217692826176	-10.9348861929705	7.85044204372644e-28	2.30096202493981e-26	DOWN
UQCRC2	3069.60900343736	0.0532141835953291	0.116688764281211	0.456035196902822	0.648364668439734	0.700607329114154	NOT
UQCRFS1	2132.80182234085	-0.289590652251825	0.116951588686097	-2.47615834470705	0.0132804663893168	0.020547187085141	NOT
UQCRH	5916.0673502415	-1.03492808255028	0.122033107755328	-8.48071561551368	2.23813055264167e-17	1.87714962708474e-16	DOWN
UQCRQ	4239.67580588361	-1.21732307416112	0.14421492143248	-8.44103413204058	3.14542274287187e-17	2.59843676857439e-16	DOWN
URB1	533.369903168115	0.0657246148878861	0.139551468053344	0.470970429797001	0.637661851563453	0.690691824572146	NOT
