	logFC	AveExpr	t	P.Value	adj.P.Val	B	change
Neo1	0.0894807429185251	5.25727565946148	3.31006387481389	0.0075962039363706	0.999697470640244	-2.31362533289438	NOT
Gm43420	-0.142471150688334	0.588890729449355	-3.2934497706633	0.00781555989928839	0.999697470640244	-2.33447303214317	DOWN
1700086L19Rik	0.114369043435577	0.350379534853137	3.28496257448977	0.00793011368474292	0.999697470640244	-2.34513597735489	UP
Gm49553	0.1138583197503	0.14047753661423	3.28019899194013	0.00799516197937641	0.999697470640244	-2.35112456240664	UP
Galnt12	0.132620781549851	0.161183618060332	3.27771896606885	0.00802924386106799	0.999697470640244	-2.35424343461871	UP
Slc16a4	0.13315326843427	0.548176965150781	3.25789023954759	0.00830715324036283	0.999697470640244	-2.37920639007535	UP
4930554H23Rik	0.123080537950818	0.1871083657885	3.25113921605318	0.0084040054434485	0.999697470640244	-2.38771605167921	UP
Gm43663	0.177061483316653	0.599529813088857	3.24988373651627	0.00842214409224728	0.999697470640244	-2.38929917091492	UP
Gm19427	-0.161138065826722	0.59411103821894	-3.24938174526421	0.00842940787080969	0.999697470640244	-2.38993221714324	DOWN
Fam205a3	0.251936336500796	0.439557383791585	3.24442031837067	0.00850154536632817	0.999697470640244	-2.39619050133617	UP
Fam205a4	0.247404963380137	0.430830745000326	3.24170146704568	0.00854134438211031	0.999697470640244	-2.39962123831335	UP
Gm43541	-0.132067363932928	0.343345858153287	-3.2312397868222	0.00869627178720347	0.999697470640244	-2.41283007317495	DOWN
Prrg2	-0.155594106212243	1.2643064858457	-3.22074246035032	0.00885461916760129	0.999697470640244	-2.42609646574222	DOWN
Gm18860	-0.149395389856142	0.423049603958675	-3.2141748736963	0.00895518543493044	0.999697470640244	-2.43440282538166	DOWN
Myh11	-0.142753222669319	1.25507888578765	-3.21413443949443	0.00895580818959758	0.999697470640244	-2.43445397953881	DOWN
Dnaaf2	0.261525019563879	0.810494419159399	3.21017486804166	0.00901700728912079	0.999697470640244	-2.43946420020741	UP
Gm48936	0.189104536789781	1.17721080130388	3.20067224551823	0.0091656304764963	0.999697470640244	-2.45149538662845	UP
Gm32352	-0.0924161796701839	0.080389688068669	-3.20012856819745	0.00917420907991723	0.999697470640244	-2.4521840329903	NOT
Gm21981	0.269103913350091	0.609795238028515	3.19627134867341	0.00923530771750503	0.999697470640244	-2.45707069321982	UP
Gm47910	0.121979829515228	0.350127715626057	3.18830098322188	0.00936287984802407	0.999697470640244	-2.467173386314	UP
Ring1	-0.14506419202042	3.10944605487831	-3.18768229039462	0.00937285753305444	0.999697470640244	-2.4679578876122	DOWN
Gm17753	-0.154468672120329	0.341292828551988	-3.18445035898565	0.00942515590626001	0.999697470640244	-2.47205664218004	DOWN
Rragc	0.142863855484792	3.22991206081886	3.17853890976208	0.00952158625392945	0.999697470640244	-2.47955648259461	UP
Crlf2	0.164509359138236	0.814456888312651	3.1770051979847	0.00954676913318754	0.999697470640244	-2.48150290969852	UP
Pcdh19	0.10624744643322	3.59722303917816	3.16819995480883	0.00969266940684753	0.999697470640244	-2.49268244177175	UP
Gm10157	0.147676740024619	0.276805335603158	3.16601385905375	0.00972924386400448	0.999697470640244	-2.49545927611273	UP
Trp63	-0.095898554476843	0.241893308644822	-3.15880043919939	0.00985093040025127	0.999697470640244	-2.50462549636061	NOT
Zfp639	0.11291684728781	3.93653688418671	3.15780921340523	0.00986777282502171	0.999697470640244	-2.50588548841789	UP
Gm6741	0.29381133453014	0.563629400079393	3.13782008231502	0.0102137606284763	0.999697470640244	-2.5313161498418	UP
Dll4	0.172740460075347	0.336673609542105	3.13655925439555	0.0102359945245323	0.999697470640244	-2.5329215693207	UP
Dio2	-0.317577132629828	3.4513480552256	-3.12738388939987	0.0103992895438723	0.999697470640244	-2.54460941480116	DOWN
Gm48183	0.10927335896738	0.521454567880076	3.12542461621096	0.0104345016402197	0.999697470640244	-2.54710628052139	UP
Cbx3-ps6	-0.125756995727742	3.18801450415976	-3.12112671020631	0.0105121699478576	0.999697470640244	-2.55258479095969	DOWN
A730036I17Rik	0.164543926170138	0.693842195357718	3.1155829698196	0.0106132227314417	0.999697470640244	-2.55965403820268	UP
Gnai3	0.133768861997904	3.57473041554435	3.10964645921384	0.0107225327913947	0.999697470640244	-2.56722745772466	UP
Lrrc56	-0.185442860159422	1.45348618730562	-3.10728393539751	0.0107663527445313	0.999697470640244	-2.57024236254297	DOWN
Gnal	0.138164580463325	3.3129634306353	3.10659607316306	0.0107791454224717	0.999697470640244	-2.57112027022786	UP
Gm2109	0.152712650152543	0.594621258269397	3.10534120812825	0.0108025229599396	0.999697470640244	-2.57272195170811	UP
Gm13722	-0.118424530640193	0.171724298208208	-3.09824844871019	0.0109356316771209	0.999697470640244	-2.58177782013847	DOWN
Sall1	0.135023973856236	0.436030393734899	3.09764467783977	0.0109470393951002	0.999697470640244	-2.58254892162108	UP
Gm10241	0.430680697450807	0.674713211732279	3.09676763584265	0.010963631913733	0.999697470640244	-2.58366909077866	UP
S100a13	-0.102533583714911	0.518485057114922	-3.09421490635055	0.0110120721545108	0.999697470640244	-2.58692988282349	DOWN
Gm42763	0.1657491673409	1.30998215592648	3.08211488966989	0.0112446607231912	0.999697470640244	-2.60239444081729	UP
Rtkn2	0.190269545982378	0.942296651537165	3.07750184763878	0.0113346440053564	0.999697470640244	-2.60829376076798	UP
Gcc1	-0.125875724271798	3.29718250456439	-3.07723636423666	0.0113398448334895	0.999697470640244	-2.60863332966741	DOWN
Cc2d1a	-0.108760465479058	3.57433958696176	-3.07162242315486	0.0114503922303669	0.999697470640244	-2.61581539566719	DOWN
Gm28048	0.229188485894012	2.16633047290853	3.0689624220956	0.0115031539088252	0.999697470640244	-2.61921940507074	UP
Bfsp1	0.615563623254958	0.981763471702798	3.0661018517894	0.0115601698271839	0.999697470640244	-2.62288079507708	UP
2210406O10Rik	-0.13109948437235	0.397700070148094	-3.06556241623469	0.011570953830795	0.999697470640244	-2.6235713285448	DOWN
Gm15937	-0.156759467905742	0.703388232927822	-3.06541441247898	0.0115739144018695	0.999697470640244	-2.62376079326394	DOWN
Smyd5	-0.205578990218949	2.65650912366836	-3.06312844269718	0.0116197393810341	0.999697470640244	-2.62668739099007	DOWN
Gemin4	0.298237320177504	0.796190145221532	3.06066252046873	0.0116693785355716	0.999697470640244	-2.62984489419643	UP
A830035O19Rik	-0.135959570376603	0.150312076857419	-3.05962797045834	0.0116902682177915	0.999697470640244	-2.63116975017568	DOWN
Stxbp3-ps	-0.161957938368818	1.2239325051934	-3.05568978367187	0.011770136577144	0.999697470640244	-2.63621390123715	DOWN
Tpk1	0.26201931499101	1.14998817806764	3.05356615811545	0.0118134346458312	0.999697470640244	-2.63893447328571	UP
Phlpp1	-0.096418511258628	4.6079883733273	-3.05185492998707	0.0118484421737266	0.999697470640244	-2.64112701152007	NOT
Csf3r	-0.131657124697353	0.269796251084931	-3.05149595328901	0.0118557993205646	0.999697470640244	-2.64158698860675	DOWN
Rbm6-ps1	-0.181345698781477	1.98277970056617	-3.05065300078755	0.0118730936940537	0.999697470640244	-2.64266715539308	DOWN
Gm18150	0.182855092790087	0.761186428112632	3.04758497001863	0.0119362554098738	0.999697470640244	-2.64659907931906	UP
Calhm5	0.121318303343491	0.336074487376689	3.04715610738993	0.0119451115786995	0.999697470640244	-2.64714876576027	UP
Gm44503	0.372932612457996	0.366486722133046	3.04343887530679	0.012022153961355	0.999697470640244	-2.65191392243065	UP
Gm47881	0.117665817003009	0.113261997424117	3.03768396770668	0.0121424254076289	0.999697470640244	-2.65929353557192	UP
Crabp1	-0.170475772831245	1.28444017487045	-3.03375114827356	0.012225319239967	0.999697470640244	-2.66433827630784	DOWN
D130009I18Rik	-0.130879616295447	0.342563836896828	-3.02322712410894	0.012449975596418	0.999697470640244	-2.67784413391624	DOWN
Snora23	0.0875891114744825	0.134267303546103	3.02308228848295	0.0124530964576865	0.999697470640244	-2.67803007092249	NOT
Rfxap	0.111787194225235	2.12320891889062	3.02302183691621	0.012454399279135	0.999697470640244	-2.67810767791636	UP
Gm37860	-0.185194982645759	0.742535314474894	-3.02272560058646	0.0124607856137261	0.999697470640244	-2.6784879869117	DOWN
M6pr-ps	0.206752599616022	0.571877342550965	3.02234820523145	0.0124689264076399	0.999697470640244	-2.67897249856698	UP
Decr1	0.151322336433058	2.13302761554676	3.02200705441226	0.012476290014749	0.999697470640244	-2.67941048848626	UP
Fam205a2	-0.391449377393378	0.431546194185311	-3.01986237956281	0.0125226831502141	0.999697470640244	-2.68216417022069	DOWN
Gm14853	0.161296008765013	0.82537562882857	3.00992568529274	0.0127399260534019	0.999697470640244	-2.69492740731494	UP
Gm5067	-0.134050664825652	0.198246851641276	-3.00776626743417	0.0127876401207903	0.999697470640244	-2.69770213714061	DOWN
Gpr34	0.149638049674511	0.283246669165916	3.00745031621789	0.0127946364963958	0.999697470640244	-2.69810814788614	UP
Gm8738	-0.211604014198545	0.835870530279628	-3.00730473941716	0.0127978614329796	0.999697470640244	-2.69829522294817	DOWN
Ap5z1	-0.170735021050611	2.41011214643888	-3.00468023810485	0.0128561431143008	0.999697470640244	-2.70166815686986	DOWN
Maf	0.292975132449932	2.77847313761932	3.00465571122301	0.0128566890442975	0.999697470640244	-2.70169968070039	UP
9330104G04Rik	0.174112831605133	0.829721689052942	2.99843058308439	0.0129960134154302	0.999697470640244	-2.70970223063019	UP
Gm33366	0.236273938518735	1.50613465562407	2.9978424998117	0.0130092541525916	0.999697470640244	-2.7104583831916	UP
Gm48335	0.166960248659347	1.33772280910545	2.99422467248937	0.0130910111126198	0.999697470640244	-2.71511074911623	UP
Gm50367	0.141837920129971	0.0745464063625396	2.9860033610594	0.013278740580535	0.999697470640244	-2.72568675487309	UP
Skap2	0.204095442376046	1.27281212031819	2.98455205155491	0.0133121626395492	0.999697470640244	-2.72755427621825	UP
Zfp280c	0.0916464903210155	2.95807988324189	2.98089044699331	0.0133968645389048	0.999697470640244	-2.73226667827598	NOT
Gm37238	0.207340853439217	2.70623730000446	2.96856733272177	0.013685958407041	0.999697470640244	-2.74813360708204	UP
Gm42971	0.148339556085628	2.2442123693211	2.96689679497938	0.0137256315082045	0.999697470640244	-2.75028541024004	UP
Gm13136	-0.162164698961158	2.56753128568385	-2.96514634118546	0.0137673274031148	0.999697470640244	-2.75254037026939	DOWN
Rsc1a1	-0.316781679326239	2.30096729807784	-2.96290114323227	0.0138209958387881	0.999697470640244	-2.75543299167199	DOWN
Gm5644	-0.129890057963158	0.578306680097931	-2.95914298150139	0.0139113038312663	0.999697470640244	-2.76027566532908	DOWN
A830018L16Rik	-0.184284782279931	1.21821996225165	-2.9581295460442	0.0139357585611834	0.999697470640244	-2.76158172593676	DOWN
Gm43050	0.122934346574624	0.129076561125729	2.95729705950016	0.0139558794322311	0.999697470640244	-2.76265464409317	UP
Gm36445	-0.168874772034372	1.09038902064499	-2.95245005529597	0.014073614663413	0.999697470640244	-2.76890249248229	DOWN
Scml1	0.0929934787064146	0.203837332339301	2.95088019677997	0.0141119619967841	0.999697470640244	-2.77092641375986	NOT
Gm7278	0.154238435189288	0.725853281843386	2.94492993998519	0.0142582722070996	0.999697470640244	-2.77859926764808	UP
Tmem47	0.152967259128255	2.8363119462456	2.9441935989474	0.0142764843464301	0.999697470640244	-2.77954894917727	UP
Gm14057	0.11136829266579	0.187265141942851	2.94351750747212	0.0142932270257576	0.999697470640244	-2.7804209577691	UP
Gm48111	0.0715520678761011	0.145198652105716	2.93489395726142	0.0145085293037538	0.999697470640244	-2.79154615858849	NOT
Akr1b8	-0.196391348066829	0.601280104660074	-2.93402826953667	0.014530322975636	0.999697470640244	-2.79266325491519	DOWN
Otulinl	0.129287891555114	1.1139213693354	2.9288859584707	0.0146604641329971	0.999697470640244	-2.7992999964761	UP
Nrip3	-0.109362783866256	3.59202977479269	-2.92886179554983	0.014661078417769	0.999697470640244	-2.79933118561936	DOWN
Rap1a	0.150720372357765	2.47652657324453	2.92838451279407	0.0146732175271973	0.999697470640244	-2.79994726305574	UP
Gm28496	0.0983480784222951	0.183317916459421	2.92548706612743	0.0147471288042314	0.999697470640244	-2.80368761280091	NOT
Hirip3	-0.0778657732960548	4.03320788995821	-2.92530347519757	0.0147518246948315	0.999697470640244	-2.80392463107509	NOT
Rab26	0.108557468683919	0.524526163803182	2.92526163606633	0.0147528950678455	0.999697470640244	-2.80397864624384	UP
Usp45	0.0947059343964541	4.11053383013639	2.9240441521093	0.0147840764109607	0.999697470640244	-2.80555049262505	NOT
Gm16268	-0.111970344415638	0.105650734437228	-2.92314109543192	0.0148072478545916	0.999697470640244	-2.80671645625577	DOWN
Gm15712	-0.175837326946941	1.59035237795579	-2.91819126994974	0.0149349079809272	0.999697470640244	-2.81310825832165	DOWN
B130024G19Rik	0.142718140712975	1.19954306265323	2.91722967889439	0.014959836849768	0.999697470640244	-2.81435016076094	UP
Cbr1	0.119750279805626	2.8748717915235	2.91516531747341	0.0150134966108051	0.999697470640244	-2.81701649821922	UP
B3gat2	0.144886399713244	2.01861108137703	2.9151451880094	0.0150140207994427	0.999697470640244	-2.81704249884391	UP
Sbsn	-0.131075077850555	1.83707390530625	-2.91047164275466	0.0151362254393886	0.999697470640244	-2.82307986689226	DOWN
Cdc6	0.14522401308629	0.322244671290779	2.90691504983409	0.0152298961665568	0.999697470640244	-2.82767524915225	UP
Gm18939	0.0995079515056002	3.01245973146505	2.9019128631285	0.0153626306551037	0.999697470640244	-2.83413976319002	NOT
Anp32-ps	-0.136116272462833	1.02512692130631	-2.89898354964388	0.0154409021173353	0.999697470640244	-2.83792613151188	DOWN
Zc3h8	0.170766515819806	1.53017453745374	2.89882960527443	0.0154450266307029	0.999697470640244	-2.83812513103711	UP
Gm44625	-0.189916566109501	0.972100390450926	-2.89800065491288	0.0154672551737577	0.999697470640244	-2.83919671614207	DOWN
Gm37691	0.134553382230751	0.254571549269909	2.8943406377323	0.015565786006485	0.999697470640244	-2.84392851534944	UP
Gm43560	0.172404507924314	1.5829106073972	2.89277198561902	0.0156082090544083	0.999697470640244	-2.84595676745588	UP
Tas2r108	-0.152649398534752	0.691983942464544	-2.89251137197477	0.0156152684462775	0.999697470640244	-2.84629375245433	DOWN
Olfml3	0.315400879622829	1.81578179397007	2.89166398537696	0.0156382443577412	0.999697470640244	-2.84738948851286	UP
Gli2	-0.204548028176444	0.74423524680344	-2.88923763776473	0.0157042207033608	0.999697470640244	-2.85052717531898	DOWN
9430087B13Rik	-0.120555949427011	0.158615683839878	-2.88860868039009	0.0157213688384259	0.999697470640244	-2.85134058195714	DOWN
Mrps12	-0.179711259533743	2.25350537564337	-2.8867860833325	0.0157711675184698	0.999697470640244	-2.85369780699553	DOWN
Hpx	-0.0941027773281318	0.154701929396034	-2.88662556798164	0.0157755608795565	0.999697470640244	-2.85390541601361	NOT
Gm45769	0.106108543354341	1.4712688639556	2.87806754874088	0.0160115919635031	0.999697470640244	-2.86497640876188	UP
Dipk1a	0.157861447968188	2.03258852497703	2.87725756983771	0.0160341148196869	0.999697470640244	-2.86602444407805	UP
Tmem121b	0.13228003922131	0.768946433077841	2.87367540568201	0.0161341064660738	0.999697470640244	-2.87065986038592	UP
Tmem63c	-0.094998920541487	2.94938368673261	-2.87346131448552	0.0161401024130788	0.999697470640244	-2.87093692263464	NOT
Trpv3	0.112807043911843	0.154513002273085	2.87281382780685	0.0161582499195476	0.999697470640244	-2.87177487117464	UP
9330171B17Rik	0.0945181060307904	0.155669140378449	2.86696928979896	0.0163229913627641	0.999697470640244	-2.87933964994411	NOT
Gm35576	0.141288021267681	0.455064885287669	2.86656143514394	0.0163345506146468	0.999697470640244	-2.87986761881609	UP
Gm50300	-0.153834562474051	0.211288592229752	-2.86362784036001	0.0164179366279337	0.999697470640244	-2.88366542727743	DOWN
Gm20939	-0.191624588566245	0.972309698352728	-2.85779108843132	0.0165851204665044	0.999697470640244	-2.89122299597004	DOWN
4930526L06Rik	0.107379756411115	0.163334879803537	2.85372777532901	0.0167025180227827	0.999697470640244	-2.89648532128652	UP
Lnx2	0.154104438240571	3.09940894651928	2.85235249334033	0.0167424419389759	0.999697470640244	-2.89826661691754	UP
Myoc	0.187195240940268	0.408671236590302	2.84328533034186	0.0170080726896815	0.999697470640244	-2.91001299271526	UP
Gm48236	0.0906167430531873	0.109826020643707	2.83941206418859	0.0171228320850904	0.999697470640244	-2.91503199058028	NOT
Rab10	0.0864303003727884	4.70699592329638	2.83894411302391	0.0171367494411332	0.999697470640244	-2.9156384133497	NOT
Erich6	-0.157661257291373	0.356821479136367	-2.83845694366282	0.0171512504531586	0.999697470640244	-2.91626975239126	DOWN
Mvk	-0.136535606126836	2.40888636068236	-2.83785986099769	0.0171690399598985	0.999697470640244	-2.9170435473188	DOWN
Vmn1r202	0.0684965484641879	0.0695661599652366	2.83779928215165	0.0171708458851354	0.999697470640244	-2.91712205600367	NOT
Mfsd4b5	-0.0815347541900705	0.0582997040498942	-2.83613275518528	0.0172206019544919	0.999697470640244	-2.91928190256032	NOT
Gm37660	0.106932201813849	1.07365313424604	2.83254255990829	0.0173282844644698	0.999697470640244	-2.92393530321692	UP
Ackr2	0.0928831959589763	0.123383459566536	2.83227321304367	0.0173363903665155	0.999697470640244	-2.92428443931961	NOT
Alg14	0.168893969098892	2.14673336500678	2.83192300813978	0.0173469353642729	0.999697470640244	-2.92473839130293	UP
Gm10110	-0.159102877672988	1.61763397304027	-2.8257777375227	0.0175330280054971	0.999697470640244	-2.9327051038184	DOWN
Shisa8	-0.106013219365534	0.846108633003412	-2.82187901634449	0.01765212897644	0.999697470640244	-2.9377602892263	DOWN
1700082M22Rik	0.0940964350251763	0.209414706180632	2.81980040137768	0.0177159599230898	0.999697470640244	-2.94045575492528	NOT
Gm13259	0.100687582834386	0.528563766879939	2.81950177171381	0.0177251493951138	0.999697470640244	-2.94084302181471	UP
Tmem26	-0.20337346185018	2.31105875759546	-2.81861808281332	0.0177523704498414	0.999697470640244	-2.94198902430443	DOWN
Rapgef4	0.139167686684687	3.38400163197092	2.81559276845909	0.0178458802792986	0.999697470640244	-2.94591263012705	UP
Gm43713	0.11900263947255	0.207721385147736	2.81503194219942	0.0178632692134948	0.999697470640244	-2.94664002350887	UP
Gm43660	-0.0712605498746861	0.0802202870258893	-2.81145551404498	0.0179745606496625	0.999697470640244	-2.95127898024606	NOT
Tbcb	-0.202729796516695	2.57148471877237	-2.80886327454935	0.0180556610673923	0.999697470640244	-2.95464169401309	DOWN
Gm9899	0.176874686462104	1.36855501329737	2.80644310238192	0.0181317098240724	0.999697470640244	-2.9577814525822	UP
Gm1604a	0.194999214281434	1.43435668964409	2.8031277943585	0.0182364085659911	0.999697470640244	-2.96208288997134	UP
Smarcd2	0.11121784229768	3.27989597642447	2.8029953556398	0.0182406036159176	0.999697470640244	-2.96225473158164	UP
AC163616.1	0.192846497309322	2.76962436014312	2.80260001249297	0.0182531320321126	0.999697470640244	-2.96276770064403	UP
Gm22009	-0.127321405332647	6.78138206943406	-2.80042103779227	0.0183223388430388	0.999697470640244	-2.96559509638345	DOWN
Col17a1	-0.108009861205584	1.44407069169505	-2.799635044071	0.0183473675116916	0.999697470640244	-2.96661503367515	DOWN
Ppp1r11	-0.119357175255989	3.88631948769998	-2.79938120675339	0.0183554578684013	0.999697470640244	-2.96694442854605	DOWN
Slit1	-0.111497080872949	3.13845076270008	-2.79582645982634	0.0184691323439554	0.999697470640244	-2.97155755505508	DOWN
Nexmif	-0.0943749266368535	3.04112328198332	-2.78890573829223	0.0186924748545476	0.999697470640244	-2.98054024352578	NOT
Gm8189	0.0861147685324309	0.0933332326583604	2.78239257859782	0.0189051385068261	0.999697470640244	-2.98899559226313	NOT
Spred1	0.111951997515239	5.36778551554019	2.77995232334922	0.0189854394848888	0.999697470640244	-2.99216391842579	UP
Gm26965	0.149944235505346	0.0920106484916895	2.77656314115323	0.0190975341491845	0.999697470640244	-2.9965646448849	UP
Gm5470	0.126672727828885	1.24533509947747	2.7753952769291	0.0191363138685382	0.999697470640244	-2.99808116667203	UP
Prokr1	-0.144836334875887	0.270201521700607	-2.77256281829028	0.0192306957042762	0.999697470640244	-3.00175943222013	DOWN
Npas2	0.150783812966543	0.660846607188617	2.7713627066163	0.0192708258158223	0.999697470640244	-3.0033179949908	UP
Itga3	0.136914129629048	2.42303819161112	2.76581217745058	0.0194575221863897	0.999697470640244	-3.01052699402297	UP
Cbx2	0.152128796333621	1.55307944989101	2.76566744386596	0.0194624145776766	0.999697470640244	-3.01071498691329	UP
4930405O22Rik	-0.129309940797601	0.456976374254817	-2.76492340593368	0.0194875845520625	0.999697470640244	-3.01168142054293	DOWN
Drap1	-0.163581567390963	3.42486637583822	-2.76225632639103	0.0195780770869789	0.999697470640244	-3.01514584735781	DOWN
1700012D16Rik	-0.0678813825020188	0.12817204667674	-2.76202273687986	0.0195860226659266	0.999697470640244	-3.01544928142205	NOT
Trim12c	-0.205183073228536	1.03243613479625	-2.76099014135129	0.0196211852520336	0.999697470640244	-3.01679064951987	DOWN
Slc12a8	-0.128941983276607	0.229074348484337	-2.7541369083842	0.019856163157725	0.999697470640244	-3.02569401901388	DOWN
Agap2	-0.122609718371766	3.8155126577188	-2.75377593285675	0.0198686177956596	0.999697470640244	-3.02616301981996	DOWN
Pcdha4	0.223136588888695	1.77351123136856	2.74757450056931	0.0200838092763957	0.999697470640244	-3.03422089133713	UP
Hhat	-0.179712274964938	0.850568178488172	-2.74311852446913	0.0202398714917729	0.999697470640244	-3.04001147726243	DOWN
Tcam1	-0.0827498031758685	0.0847886474831171	-2.74160611808882	0.0202931160020847	0.999697470640244	-3.04197699060858	NOT
Gm20778	-0.109526792507854	0.478130892070652	-2.74137168738931	0.020301381706149	0.999697470640244	-3.04228166081884	DOWN
Pkp1	-0.166890919683908	1.52789089712525	-2.74112184325099	0.0203101945741273	0.999697470640244	-3.04260636425374	DOWN
Sh2b2	0.167789142220598	0.507333942530383	2.74072675486243	0.0203241385209365	0.999697470640244	-3.04311983407019	UP
Naa25	0.0875470726536306	4.24406196443152	2.73843641794937	0.0204051607735558	0.999697470640244	-3.04609651406254	NOT
Sh3bp4	0.0818632675475546	1.87881320677002	2.73699798042314	0.0204562115708431	0.999697470640244	-3.04796607842084	NOT
Cldn15	-0.12504567619811	0.400407396268182	-2.73498801217619	0.0205277602579163	0.999697470640244	-3.05057856310105	DOWN
Irak3	-0.134878621579652	0.285656879163099	-2.73275647937533	0.0206074891341871	0.999697470640244	-3.05347915179769	DOWN
Prkcd	0.17342706424685	1.47519052646649	2.72998339581651	0.0207069982574162	0.999697470640244	-3.05708383418792	UP
2700081O15Rik	0.135188652398255	3.0367448801866	2.72847770418293	0.0207612294515306	0.999697470640244	-3.05904113617657	UP
Mzt1	0.114498240638644	3.78589838392474	2.72492312750424	0.0208898201236847	0.999697470640244	-3.06366207458152	UP
Ccnk	-0.168956024105822	2.51208533701865	-2.72353038932025	0.0209404207088014	0.999697470640244	-3.06547271164197	DOWN
Arhgef5	0.303623911689949	1.32249195686045	2.72256700675505	0.0209754937076229	0.999697470640244	-3.06672518898201	UP
Rbm42	-0.140667015984929	3.14574102494903	-2.72224943695512	0.0209870680436249	0.999697470640244	-3.06713806079414	DOWN
Anxa6	0.13452893576536	3.28394115629869	2.7222425901184	0.0209873176577352	0.999697470640244	-3.06714696237734	UP
Cpne4	-0.117159646725997	2.03406870107318	-2.71560150678687	0.0212308327167703	0.999697470640244	-3.07578154143001	DOWN
Cdca7l	0.0969387215163169	0.206328890540203	2.7150048842201	0.0212528473462728	0.999697470640244	-3.0765573032773	NOT
A330084C13Rik	-0.15607372405688	0.534171369735185	-2.71469865160603	0.021264155801415	0.999697470640244	-3.07695548690682	DOWN
Ezr	0.28003023134862	2.07610136324388	2.71419239611289	0.0212828638155273	0.999697470640244	-3.07761375770539	UP
Gm21093	0.162939686339766	0.997983313473556	2.71316369070029	0.0213209289406867	0.999697470640244	-3.07895137314988	UP
Gm15666	-0.172555163362188	2.98669326746859	-2.71267031865078	0.0213392092740441	0.999697470640244	-3.0795929077959	DOWN
Gm5103	0.172620865502037	0.219366045008802	2.71246202622062	0.021346931586275	0.999697470640244	-3.07986375321749	UP
Cyp26b1	0.138014346790063	0.542365025737128	2.70968681408294	0.021450087530634	0.999697470640244	-3.08347248357932	UP
Gm19967	0.194252028635889	1.50835458863539	2.70949265328269	0.0214573231814355	0.999697470640244	-3.08372496525649	UP
Homez	-0.124680811919031	2.92572089128974	-2.70689758503312	0.0215542659939346	0.999697470640244	-3.08709959673342	DOWN
Tnxb	0.131308132308915	1.40680396645291	2.70651195384541	0.0215687091158635	0.999697470640244	-3.08760108351271	UP
Nme7	-0.105050633058877	2.2491552401851	-2.70340105172449	0.0216855762332477	0.999697470640244	-3.09164670149202	DOWN
Gm38058	-0.155411020703634	0.372851119663948	-2.69519951567729	0.0219967211515125	0.999697470640244	-3.10231335528928	DOWN
Myo18b	-0.192709655064103	0.621831238868882	-2.69513139128756	0.0219993241788502	0.999697470640244	-3.10240196057093	DOWN
Sdhaf1	-0.167497934000291	2.34398555604179	-2.69399819524837	0.0220426686035389	0.999697470640244	-3.10387585158397	DOWN
1110003F10Rik	0.144769935016439	0.479129272023142	2.69323727536954	0.0220718213688559	0.999697470640244	-3.10486555362645	UP
Itgb8	0.185358352735509	3.45498770763011	2.69241756341971	0.0221032696405789	0.999697470640244	-3.10593173501604	UP
Kif11	0.154660250734932	0.738164670018564	2.6924102778515	0.0221035493518985	0.999697470640244	-3.10594121124379	UP
Bsdc1	-0.105684493432132	3.99553241938789	-2.69122176642695	0.0221492265982089	0.999697470640244	-3.10748710133996	DOWN
Tefm	0.203824210144409	1.21862238529599	2.69046803350932	0.0221782430723547	0.999697470640244	-3.10846748908364	UP
Hm629797	-0.132991747334992	1.20428307850184	-2.69001250237429	0.0221957980422974	0.999697470640244	-3.1090600071772	DOWN
Tmem64	0.124435092913507	2.49656058109389	2.68845761377553	0.0222558237978604	0.999697470640244	-3.11108250476064	UP
Gm49586	0.0796888807171094	0.18911602429148	2.68731014687354	0.0223002250150316	0.999697470640244	-3.11257507834983	NOT
Kri1	-0.102110732019735	3.68514847711735	-2.68557222509389	0.0223676421320099	0.999697470640244	-3.11483572643092	DOWN
Ccdc102a	0.126821517483941	0.311944303541095	2.68451777299938	0.0224086452402378	0.999697470640244	-3.11620735449609	UP
Gm43604	-0.127356631615087	0.189649733520831	-2.68381415693314	0.0224360475212063	0.999697470640244	-3.11712262494561	DOWN
Dlgap2	-0.15956025233083	1.45606863658961	-2.68110136107678	0.0225420102123595	0.999697470640244	-3.12065151995662	DOWN
Kdelr3	0.110186385488042	0.267447475738295	2.68087819593978	0.0225507492903362	0.999697470640244	-3.12094182504569	UP
Mlip	0.0818576413366905	0.210145360386329	2.67969423259613	0.022597169443207	0.999697470640244	-3.12248199865881	NOT
Zfp473	-0.130184944018973	0.834623925729639	-2.67780366689052	0.0226714911894263	0.999697470640244	-3.12494140272751	DOWN
Btc	0.194459448364014	2.28508325693012	2.6763157542019	0.0227301551432003	0.999697470640244	-3.12687703433923	UP
Gm47374	0.195018348379643	0.615579559741208	2.67011416846229	0.0229762985109804	0.999697470640244	-3.13494498630278	UP
C920006O11Rik	0.222247693925241	1.49237372620465	2.66999350580056	0.0229811139018719	0.999697470640244	-3.13510196668104	UP
Gm27003	-0.141609242649876	0.524533904327648	-2.66654135927481	0.0231193083390042	0.999697470640244	-3.13959322425009	DOWN
Smim3	0.130050539672131	0.583343016621043	2.66211460135868	0.023297729570928	0.999697470640244	-3.1453526277079	UP
Gm3513	0.146424126392799	0.860272410144939	2.66185938830581	0.0233080576754265	0.999697470640244	-3.1456846764373	UP
