ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0045860	positive regulation of protein kinase activity	16/661	296/28928	0.0540540540540541	2.36562129451691	3.61129412333499	0.00140338062597439	0.069511929290211	0.0601957952932243	Dab1/Thbs1/Kif14/Rap1a/Agap2/Prkcd/Arhgef5/Igtp/Lat/Angpt1/Adcyap1/Mst1r/Adam17/Jtb/Tnfrsf11a/Tlr4	16
BP	GO:0033627	cell adhesion mediated by integrin	8/661	94/28928	0.0851063829787234	3.72459522966492	4.04600150267069	0.00141414470652102	0.069511929290211	0.0601957952932243	Itga3/Itgb8/Itgb1/Epha2/Itgbl1/Adam17/Itga6/Cyp1b1	8
BP	GO:0097581	lamellipodium organization	8/661	94/28928	0.0851063829787234	3.72459522966492	4.04600150267069	0.00141414470652102	0.069511929290211	0.0601957952932243	Itgb1/Epha2/Ablim2/Rac1/Actr2/Mstn/Enpp2/Pdpn	8
BP	GO:0048863	stem cell differentiation	16/661	297/28928	0.0538720538720539	2.35765623965321	3.59635333840516	0.00145278619728562	0.069511929290211	0.0601957952932243	Tbx18/Smyd5/Ccnk/Itgb1/Sp7/Tmsb4x/Zic5/Sema6d/Setd6/Smo/Sema3d/Pdgfra/Pus7/Nfe2l2/Fgfr2/Yap1	16
BP	GO:0001649	osteoblast differentiation	14/661	242/28928	0.0578512396694215	2.53180130280942	3.65921298670723	0.00145353719597312	0.069511929290211	0.0601957952932243	Tgfbr3/Bmpr1b/Gli2/Myoc/Tmem64/Hdac7/Sp7/Epha2/Mapk11/Smo/Col1a1/Fndc3b/Yap1/Scube2	14
BP	GO:0001953	negative regulation of cell-matrix adhesion	5/661	37/28928	0.135135135135135	5.91405323629227	4.57374555126919	0.00146026867494683	0.069511929290211	0.0601957952932243	Thbs1/Myoc/Enpp2/Fam107a/Mmp14	5
BP	GO:0051450	myoblast proliferation	5/661	37/28928	0.135135135135135	5.91405323629227	4.57374555126919	0.00146026867494683	0.069511929290211	0.0601957952932243	Tbx18/Gpx1/Fes/Met/Mstn	5
BP	GO:0072528	pyrimidine-containing compound biosynthetic process	5/661	37/28928	0.135135135135135	5.91405323629227	4.57374555126919	0.00146026867494683	0.069511929290211	0.0601957952932243	Dut/Tpk1/Nme7/Cmpk2/Shmt1	5
BP	GO:0018108	peptidyl-tyrosine phosphorylation	16/661	299/28928	0.0535117056856187	2.34188596380269	3.56665155709865	0.0015559980764744	0.0707046892554608	0.0612286990758594	Prkcd/Tnfrsf1a/Itgb1/Pdcl3/Ctnnd1/Fam72a/Plcg2/Angpt1/Pdgfra/Fes/Dyrk3/Hyal2/Fgfr2/Enpp2/Adam17/Tlr4	16
BP	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	16/661	299/28928	0.0535117056856187	2.34188596380269	3.56665155709865	0.0015559980764744	0.0707046892554608	0.0612286990758594	Thbs1/Myoc/Agap2/C1qbp/Rcn3/Gpx1/Itgb1/Cryba1/Angpt1/Pdgfra/Rac1/Mst1r/Hyal2/Mstn/Dcn/Ddit3	16
BP	GO:0002042	cell migration involved in sprouting angiogenesis	6/661	55/28928	0.109090909090909	4.77425388529776	4.28429205205016	0.0015590277730133	0.0707046892554608	0.0612286990758594	Thbs1/Tgfbr3/Dll4/Spred1/Hdac7/Itgb1	6
BP	GO:0051056	regulation of small GTPase mediated signal transduction	14/661	244/28928	0.0573770491803279	2.51104883311426	3.62465039357873	0.001570144520197	0.0707046892554608	0.0612286990758594	Kif14/Myoc/Itga3/Sh2b2/Rabl3/Itgb1/Arhgap45/Adcyap1r1/Tns3/Ripor1/Met/Gmip/Rasgef1a/Arhgap28	14
BP	GO:0007015	actin filament organization	22/661	476/28928	0.046218487394958	2.02270560266467	3.4404106198402	0.00157105186027704	0.0707046892554608	0.0612286990758594	Myoc/Prkcd/Arhgef5/Ezr/Synpo/Tmsb4x/Pls1/Trf/C9orf72/Fhod1/Rac1/Actr2/Tle6/Met/Mical1/Shroom4/Tagln3/Cryaa/Fam107a/Cdc42ep2/Arhgap28/Kash5	22
BP	GO:1904375	regulation of protein localization to cell periphery	11/661	166/28928	0.0662650602409639	2.90002369538669	3.75418861442618	0.00158115297860642	0.0707046892554608	0.0612286990758594	Rsc1a1/Rap1a/Rapgef4/Itga3/Pkp1/Ezr/Itgb1/Epha2/Pls1/Nkd2/Mmp14	11
BP	GO:0000086	G2/M transition of mitotic cell cycle	10/661	143/28928	0.0699300699300699	3.06041915724215	3.77705274058655	0.00170867213456101	0.074748647267754	0.0647306773861734	Kif14/Cdc6/Birc5/Kat14/Cdc14b/Ube2a/Fbxl7/Hus1b/Hspa2/Pabir1	10
BP	GO:0034219	carbohydrate transmembrane transport	10/661	143/28928	0.0699300699300699	3.06041915724215	3.77705274058655	0.00170867213456101	0.074748647267754	0.0647306773861734	Rsc1a1/Rap1a/Sh2b2/Prkcd/Slc5a3/Nfe2l2/Tmem144/Met/Slc5a1/Slc2a4	10
BP	GO:0045444	fat cell differentiation	15/661	274/28928	0.0547445255474453	2.39583908477533	3.5500181709846	0.00172582325034398	0.074748647267754	0.0647306773861734	Uchl3/Dio2/Sh2b2/Tmem64/Gpx1/Tph1/Pdgfra/Zbtb7c/Fabp3/Fndc3b/Yap1/Itga6/Creb5/Ddit3/Slc2a4	15
BP	GO:0140053	mitochondrial gene expression	11/661	168/28928	0.0654761904761905	2.86549960377494	3.70824081107486	0.00173912596986191	0.074748647267754	0.0647306773861734	Cfh/Mrps12/Tefm/Mrpl55/C1qbp/Mrps27/Mrps6/Fastkd1/Mrps22/Mtrf1/Mrpl36	11
BP	GO:0048754	branching morphogenesis of an epithelial tube	12/661	194/28928	0.0618556701030928	2.70705117207605	3.64805963749503	0.00177665790682326	0.0750895385087764	0.0650258816708389	Dll4/Sall1/Gli2/Epha2/Angpt1/Smo/Pdgfra/Met/Fgfr2/Yap1/Csmd1/Mmp14	12
BP	GO:0018212	peptidyl-tyrosine modification	16/661	303/28928	0.0528052805280528	2.31096997748186	3.50795392639801	0.00178098069650362	0.0750895385087764	0.0650258816708389	Prkcd/Tnfrsf1a/Itgb1/Pdcl3/Ctnnd1/Fam72a/Plcg2/Angpt1/Pdgfra/Fes/Dyrk3/Hyal2/Fgfr2/Enpp2/Adam17/Tlr4	16
BP	GO:0090068	positive regulation of cell cycle process	15/661	276/28928	0.0543478260869565	2.37847793198711	3.5187584552429	0.00185203734498323	0.0765392514768503	0.0662813010779995	Kif14/Cdc6/Btc/Birc5/Cdc14b/Plcg2/Rab11fip3/Mad2l1bp/Dyrk3/Met/Nusap1/Ube2e2/Adam17/Hspa2/Poc1a	15
BP	GO:0072337	modified amino acid transport	5/661	39/28928	0.128205128205128	5.61076845494395	4.40607545616027	0.00185787570251033	0.0765392514768503	0.0662813010779995	Slc22a21/Slc16a9/Slc13a3/Slc7a11/Slc16a12	5
BP	GO:0030865	cortical cytoskeleton organization	6/661	57/28928	0.105263157894737	4.60673620511187	4.16805520010398	0.00187806007221418	0.0765392514768503	0.0662813010779995	Ezr/Synpo/Pls1/Fhod1/Rac1/Rtkn	6
BP	GO:1904377	positive regulation of protein localization to cell periphery	7/661	77/28928	0.0909090909090909	3.9785449044148	4.00204204689624	0.00190064798237242	0.0765392514768503	0.0662813010779995	Itga3/Pkp1/Ezr/Itgb1/Epha2/Pls1/Nkd2	7
BP	GO:0048771	tissue remodeling	13/661	222/28928	0.0585585585585586	2.56275640239332	3.57432469661639	0.00190181108255106	0.0765392514768503	0.0662813010779995	Tgfbr3/Dll4/Tmem64/Ctsk/Epha2/Tns3/Nos3/Trf/Tph1/Rac1/Tnfrsf11a/Ctss/Mmp14	13
BP	GO:0036158	outer dynein arm assembly	4/661	24/28928	0.166666666666667	7.29399899142713	4.71700008037854	0.00199487803531548	0.0795614870481229	0.068898490323556	Dnaaf2/Dnah8/Odad1/Dnai2	4
BP	GO:0090049	regulation of cell migration involved in sprouting angiogenesis	5/661	40/28928	0.125	5.47049924357035	4.32653131828656	0.00208391668832694	0.0809778774594037	0.070125053132607	Thbs1/Tgfbr3/Dll4/Spred1/Hdac7	5
BP	GO:0008643	carbohydrate transport	10/661	147/28928	0.0680272108843537	2.97714244548046	3.67499079316907	0.00209575094668078	0.0809778774594037	0.070125053132607	Rsc1a1/Rap1a/Sh2b2/Prkcd/Slc5a3/Nfe2l2/Tmem144/Met/Slc5a1/Slc2a4	10
BP	GO:1903076	regulation of protein localization to plasma membrane	9/661	123/28928	0.0731707317073171	3.20224345965094	3.74279906999488	0.00210355904852754	0.0809778774594037	0.070125053132607	Rsc1a1/Itga3/Pkp1/Ezr/Itgb1/Epha2/Pls1/Nkd2/Mmp14	9
BP	GO:1905477	positive regulation of protein localization to membrane	9/661	123/28928	0.0731707317073171	3.20224345965094	3.74279906999488	0.00210355904852754	0.0809778774594037	0.070125053132607	Itga3/Pkp1/Ezr/Itgb1/Slc5a3/Epha2/Pls1/Rac1/Nkd2	9
BP	GO:0031032	actomyosin structure organization	13/661	225/28928	0.0577777777777778	2.52858631702807	3.51989857337148	0.00213959933594791	0.081291179003107	0.0703963653488321	Myh11/Myoc/Arhgef5/Myo18b/Cavin4/Synpo/Itgb1/Fhod1/Pdgfra/Rac1/Met/Rtkn/Arhgap28	13
BP	GO:0051092	positive regulation of NF-kappaB transcription factor activity	9/661	124/28928	0.0725806451612903	3.17641891562149	3.71397949211373	0.00222332452012248	0.081291179003107	0.0703963653488321	Tgfbr3/Rtkn2/Trim12c/Irak3/Plcg2/Trim12a/Tnfrsf11a/Myd88/Tlr4	9
BP	GO:0034446	substrate adhesion-dependent cell spreading	8/661	101/28928	0.0792079207920792	3.4664549662228	3.79705354277173	0.00223534180732494	0.081291179003107	0.0703963653488321	Kif14/Myoc/C1qbp/Vamp3/Rac1/Enpp2/Pdpn/Fndc3b	8
BP	GO:0071073	positive regulation of phospholipid biosynthetic process	3/661	12/28928	0.25	10.9409984871407	5.2670093676957	0.00223970284556597	0.081291179003107	0.0703963653488321	Nr1h4/Capn2/Fabp3	3
BP	GO:0097707	ferroptosis	3/661	12/28928	0.25	10.9409984871407	5.2670093676957	0.00223970284556597	0.081291179003107	0.0703963653488321	Ninj1/Nfe2l2/Slc7a11	3
BP	GO:0072594	establishment of protein localization to organelle	21/661	459/28928	0.0457516339869281	2.00227423294078	3.30993427441516	0.00224022438579057	0.081291179003107	0.0703963653488321	Prkcd/Hm629797/Tnfrsf1a/Cubn/Igtp/Get4/Macroh2a2/Angpt1/Smo/Vps37d/Nfkbia/Mdfic/Timm23/Hyal2/Timm21/Timm10/Wrap53/Rala/Rab4a/Vps13a/Ddit3	21
BP	GO:0033674	positive regulation of kinase activity	16/661	310/28928	0.0516129032258065	2.25878678444195	3.40742221181114	0.00224023578910754	0.081291179003107	0.0703963653488321	Dab1/Thbs1/Kif14/Rap1a/Agap2/Prkcd/Arhgef5/Igtp/Lat/Angpt1/Adcyap1/Mst1r/Adam17/Jtb/Tnfrsf11a/Tlr4	16
BP	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	4/661	25/28928	0.16	7.00223903177005	4.59118082219907	0.00233236656870168	0.0835666670235952	0.0723668877105641	Igtp/Nfkbia/Tlr4/Slc15a4	4
BP	GO:0098754	detoxification	9/661	125/28928	0.072	3.15100756429652	3.6854510731957	0.00234845173454979	0.0835666670235952	0.0723668877105641	Fbln5/Gpx8/Gpx1/Abcg2/Nos3/Nfe2l2/Mt2/Slc30a1/Txnrd3	9
BP	GO:0060828	regulation of canonical Wnt signaling pathway	14/661	255/28928	0.0549019607843137	2.40272907952894	3.4404867628469	0.00235957383735021	0.0835666670235952	0.0723668877105641	Reck/Tbx18/Tmem64/Ctnnd1/Tpbgl/Znrf3/Tle6/Tmem198/Fgfr2/Nkd2/Col1a1/Aspm/Yap1/Ddit3	14
BP	GO:1904659	D-glucose transmembrane transport	9/661	126/28928	0.0714285714285714	3.12599956775448	3.65720823923511	0.00247910853836322	0.0871032817407459	0.0754295179341592	Rsc1a1/Rap1a/Sh2b2/Prkcd/Slc5a3/Nfe2l2/Met/Slc5a1/Slc2a4	9
BP	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	17/661	343/28928	0.0495626822157434	2.16906092456434	3.33063985396062	0.00253046646786314	0.0879169876229805	0.0761341692539548	Thbs1/Myoc/Agap2/C1qbp/Rcn3/Gpx1/Itgb1/Cryba1/Col6a2/Angpt1/Pdgfra/Rac1/Mst1r/Hyal2/Mstn/Dcn/Ddit3	17
BP	GO:0042306	regulation of protein import into nucleus	7/661	81/28928	0.0864197530864197	3.78207355111036	3.83418759478869	0.00254198654071414	0.0879169876229805	0.0761341692539548	Prkcd/Hm629797/Tnfrsf1a/Angpt1/Smo/Mdfic/Hyal2	7
BP	GO:0042472	inner ear morphogenesis	9/661	127/28928	0.0708661417322835	3.10138539792965	3.62924556758382	0.00261546518775018	0.0893627736519797	0.0773861880186202	Tmie/Tbx18/Gli2/Pdzd7/Pls1/Rac1/Tprn/Kcnq4/Fgfr2	9
BP	GO:0031331	positive regulation of cellular catabolic process	14/661	258/28928	0.0542635658914729	2.37479036930186	3.39191574404401	0.0026241609610927	0.0893627736519797	0.0773861880186202	Gnai3/Trim12c/Prkcd/Snx33/Igtp/Trim12a/Snx7/C9orf72/Ube2a/Smo/Pip4k2a/Dcn/Atg16l1/Ddit3	14
BP	GO:0021587	cerebellum morphogenesis	6/661	61/28928	0.0983606557377049	4.30465514248159	3.95096156461889	0.00266163895846046	0.0899471425122478	0.0778922385432945	Dab1/Kif14/Gli2/Cend1/Smo/Coq8b	6
BP	GO:0045453	bone resorption	7/661	82/28928	0.0853658536585366	3.73595070292609	3.793891989744	0.002725613894165	0.0904319455153103	0.078312067234972	Tmem64/Ctsk/Tns3/Trf/Rac1/Tnfrsf11a/Ctss	7
BP	GO:0061180	mammary gland epithelium development	7/661	82/28928	0.0853658536585366	3.73595070292609	3.793891989744	0.002725613894165	0.0904319455153103	0.078312067234972	Gli2/Agap2/Gpx1/Epha2/Smo/Fgfr2/Csmd1	7
BP	GO:0016055	Wnt signaling pathway	21/661	467/28928	0.0449678800856531	1.96797403194822	3.22485088001031	0.00274462268082944	0.0904319455153103	0.078312067234972	Reck/Tbx18/Sall1/Myoc/Itga3/Hm629797/Tmem64/Ctnnd1/Tpbgl/Tcf7/Znrf3/Rac1/Tle6/Tmem198/Mdfic/Fgfr2/Nkd2/Col1a1/Aspm/Yap1/Ddit3	21
BP	GO:0008645	hexose transmembrane transport	9/661	128/28928	0.0703125	3.07715582450832	3.60155778166974	0.00275769429513596	0.0904319455153103	0.078312067234972	Rsc1a1/Rap1a/Sh2b2/Prkcd/Slc5a3/Nfe2l2/Met/Slc5a1/Slc2a4	9
BP	GO:0048562	embryonic organ morphogenesis	17/661	347/28928	0.0489913544668588	2.1440573404195	3.27858454604387	0.00284928558636511	0.0927484359620465	0.0803180967921185	Tmie/Tbx18/Gli2/Epha2/Pdzd7/Tcf7/Pls1/Smo/Pdgfra/Rac1/Tprn/Kcnq4/Fgfr2/Yap1/Cryaa/Mmp14/Th	17
BP	GO:0070286	axonemal dynein complex assembly	5/661	43/28928	0.116279069767442	5.08883650564684	4.10308350141332	0.0028823024602926	0.0931383430052215	0.0806557476787219	Dnaaf2/Ttc12/Dnah8/Odad1/Dnai2	5
BP	GO:0048738	cardiac muscle tissue development	15/661	290/28928	0.0517241379310345	2.26365485940842	3.30726272754424	0.00296865444335291	0.0949819185760281	0.0822522433996872	Tgfbr3/Tbx18/Myh11/Dll4/Myo18b/Cavin4/Itgb1/Acadm/Angpt1/Mapk11/Pdgfra/Fes/Met/Fgfr2/Yap1	15
BP	GO:0009636	response to toxic substance	13/661	234/28928	0.0555555555555556	2.43133299714238	3.3617517001051	0.00300372003628731	0.0949819185760281	0.0822522433996872	Fbln5/Gpx8/Gpx1/Abcg2/Nos3/Nfe2l2/Mt2/Slc7a11/Gfer/Slc30a1/Txnrd3/Th/Cyp1b1	13
BP	GO:0051216	cartilage development	13/661	234/28928	0.0555555555555556	2.43133299714238	3.3617517001051	0.00300372003628731	0.0949819185760281	0.0822522433996872	Cfh/Thbs1/Tgfbi/Bmpr1b/Maf/Gli2/Itgb8/Ctsk/Hyal2/Nfia/Col1a1/Poc1a/Scube2	13
BP	GO:1905039	carboxylic acid transmembrane transport	10/661	155/28928	0.0645161290322581	2.82348348055244	3.48086898682671	0.00308110708734831	0.0967380218134111	0.0837729900121131	Thbs1/Slc16a4/Prkcd/Slc16a9/Itgb1/Slc25a13/Slc13a3/Slc7a11/Slc16a12/Slc15a4	10
BP	GO:0072593	reactive oxygen species metabolic process	14/661	263/28928	0.0532319391634981	2.32964226342159	3.31244960888152	0.00311912175960223	0.0970450870045952	0.0840389016848135	Thbs1/Gnai3/Cbr1/Prkcd/Fbln5/Gpx1/Slc5a3/Plcg2/Nos3/Hvcn1/Nfe2l2/Met/Tlr4/Cyp1b1	14
BP	GO:0022602	ovulation cycle process	6/661	63/28928	0.0952380952380952	4.16799942367265	3.84930351085331	0.00313472948761173	0.0970450870045952	0.0840389016848135	Bmpr1b/Nos3/Pla2g4a/Pdgfra/Mstn/Inhba	6
BP	GO:0043588	skin development	17/661	351/28928	0.0484330484330484	2.11962363853438	3.22722962834004	0.00320080881635002	0.0983519614898009	0.0851706261210169	Col1a2/Gli2/Itga3/Pkp1/Cyp26b1/Epha2/Macroh2a2/Smo/Krt1/Fras1/Met/Fgfr2/Col1a1/Yap1/Itga6/Inhba/Myd88	17
BP	GO:0015749	monosaccharide transmembrane transport	9/661	131/28928	0.0687022900763359	3.00668660715317	3.52009305905095	0.00322137664694401	0.0983519614898009	0.0851706261210169	Rsc1a1/Rap1a/Sh2b2/Prkcd/Slc5a3/Nfe2l2/Met/Slc5a1/Slc2a4	9
BP	GO:0043266	regulation of potassium ion transport	8/661	108/28928	0.0740740740740741	3.24177732952317	3.56919216153238	0.00339116315506578	0.102826570462166	0.0890455386499608	Vip/Itgb1/Nos3/Adcyap1/Atp1b3/Kcns1/Cd63/Kcnip3	8
BP	GO:0032496	response to lipopolysaccharide	21/661	476/28928	0.0441176470588235	1.93076443890718	3.13111794033638	0.0034230902898914	0.102961603474806	0.0891624742561183	Cfh/Trim12c/Irak3/Nr1h4/Igtp/Gpx1/Plcg2/Nos3/Trim12a/Capn2/Hmgcs2/Cmpk2/Nfkbia/Rac1/Adam17/Gfer/Tnfrsf11a/Myd88/Pcsk1/Tlr4/Th	21
BP	GO:0043547	positive regulation of GTPase activity	10/661	158/28928	0.0632911392405063	2.76987303471916	3.41124799281937	0.00353398328365866	0.102961603474806	0.0891624742561183	Tiam2/Rap1a/Arhgef5/Itgb1/Arap3/Epha2/C9orf72/Adcyap1/Itga6/Rgs16	10
BP	GO:1903825	organic acid transmembrane transport	10/661	158/28928	0.0632911392405063	2.76987303471916	3.41124799281937	0.00353398328365866	0.102961603474806	0.0891624742561183	Thbs1/Slc16a4/Prkcd/Slc16a9/Itgb1/Slc25a13/Slc13a3/Slc7a11/Slc16a12/Slc15a4	10
BP	GO:0002089	lens morphogenesis in camera-type eye	4/661	28/28928	0.142857142857143	6.25199913550897	4.25174596580823	0.00357641937720254	0.102961603474806	0.0891624742561183	Epha2/Nectin3/Crygb/Cryaa	4
BP	GO:0060039	pericardium development	4/661	28/28928	0.142857142857143	6.25199913550897	4.25174596580823	0.00357641937720254	0.102961603474806	0.0891624742561183	Flrt3/Tgfbr3/Dll4/Pdpn	4
BP	GO:0010572	positive regulation of platelet activation	3/661	14/28928	0.214285714285714	9.37799870326345	4.79471487604416	0.00358167764515928	0.102961603474806	0.0891624742561183	Pla2g4a/Pdpn/Tlr4	3
BP	GO:0043589	skin morphogenesis	3/661	14/28928	0.214285714285714	9.37799870326345	4.79471487604416	0.00358167764515928	0.102961603474806	0.0891624742561183	Col1a2/Col1a1/Itga6	3
BP	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	3/661	14/28928	0.214285714285714	9.37799870326345	4.79471487604416	0.00358167764515928	0.102961603474806	0.0891624742561183	Thbs1/Bmpr1b/Atf3	3
BP	GO:0021575	hindbrain morphogenesis	6/661	65/28928	0.0923076923076923	4.03975328755964	3.75177554777651	0.00366784889094993	0.103061327482717	0.0892488330441326	Dab1/Kif14/Gli2/Cend1/Smo/Coq8b	6
BP	GO:0051653	spindle localization	6/661	65/28928	0.0923076923076923	4.03975328755964	3.75177554777651	0.00366784889094993	0.103061327482717	0.0892488330441326	Itgb1/Actr2/Tle6/Nusap1/Aspm/Kash5	6
BP	GO:0030336	negative regulation of cell migration	16/661	326/28928	0.049079754601227	2.14792608336504	3.18740383673521	0.00366877197614242	0.103061327482717	0.0892488330441326	Thbs1/Tgfbr3/Reck/Dll4/Spred1/Sema6d/Sinhcaf/Mctp1/Rac1/Nfe2l2/Hyal2/Cd63/Serpinf1/Dcn/Sap30/Cyp1b1	16
BP	GO:0071805	potassium ion transmembrane transport	12/661	212/28928	0.0566037735849057	2.47720720463563	3.30110959834937	0.00367826739152232	0.103061327482717	0.0892488330441326	Slc12a8/Slc9a3/Itgb1/Kcnk9/Atp1b3/Kcns1/Kcnq4/Slc12a7/Cd63/Kcnn1/Kcnip3/Kcnc4	12
BP	GO:0051302	regulation of cell division	11/661	186/28928	0.0591397849462366	2.5881931905064	3.32287402834181	0.00382333833016494	0.106452319419121	0.0921853571563107	Kif14/Smyd5/Cdc6/Btc/Birc5/Kat14/Cdc14b/Rab11fip3/Tle6/Fgfr2/Aspm	11
BP	GO:0010976	positive regulation of neuron projection development	13/661	241/28928	0.0539419087136929	2.36071336651998	3.24373355650621	0.00385662399063236	0.106707965040809	0.0924067406176518	Rap1a/Itga3/Enc1/Itgb1/Adcyap1/Fes/Actr2/Nfe2l2/Met/Serpinf1/Adam17/Slc30a1/Itga6	13
BP	GO:0032467	positive regulation of cytokinesis	5/661	46/28928	0.108695652173913	4.75695586397422	3.89954507903133	0.003881014062918	0.10671583389154	0.0924135548685672	Kif14/Cdc6/Birc5/Cdc14b/Rab11fip3	5
BP	GO:0032964	collagen biosynthetic process	6/661	66/28928	0.0909090909090909	3.9785449044148	3.70446483513121	0.00395830594315626	0.107505293107101	0.0930972091106156	Rap1a/Gli2/Rcn3/Nr1h4/Col1a1/Inhba	6
BP	GO:0044344	cellular response to fibroblast growth factor stimulus	8/661	111/28928	0.0720720720720721	3.15416172602254	3.47718645763014	0.00400918277119108	0.107505293107101	0.0930972091106156	Flrt3/Thbs1/Dll4/Itgb1/Gpc1/Hyal2/Fgfr2/Col1a1	8
BP	GO:0034614	cellular response to reactive oxygen species	10/661	161/28928	0.062111801242236	2.71826049369955	3.34323746015053	0.00403813866880641	0.107505293107101	0.0930972091106156	Prkcd/Fbln5/Crygf/Nos3/Pdgfra/Crygd/Nfe2l2/Met/Cryge/Cyp1b1	10
BP	GO:0006221	pyrimidine nucleotide biosynthetic process	4/661	29/28928	0.137931034482759	6.03641295842245	4.149459138012	0.00407466837864181	0.107505293107101	0.0930972091106156	Dut/Nme7/Cmpk2/Shmt1	4
BP	GO:0010954	positive regulation of protein processing	4/661	29/28928	0.137931034482759	6.03641295842245	4.149459138012	0.00407466837864181	0.107505293107101	0.0930972091106156	Ctnnd1/Timm23/Nkd2/Mmp14	4
BP	GO:1900407	regulation of cellular response to oxidative stress	4/661	29/28928	0.137931034482759	6.03641295842245	4.149459138012	0.00407466837864181	0.107505293107101	0.0930972091106156	Fbln5/Nfe2l2/Met/Slc7a11	4
BP	GO:0072001	renal system development	18/661	390/28928	0.0461538461538462	2.01987664377982	3.100849947461	0.0040797129527881	0.107505293107101	0.0930972091106156	Cfh/Tbx18/Sall1/Gli2/Itga3/Cyp26b1/C1galt1/Ctnnd1/Angpt1/Smo/Hmgcs2/Pdgfra/Fras1/Serpinf1/Fgfr2/Nfia/Slc5a1/Yap1	18
BP	GO:0040013	negative regulation of locomotion	17/661	360/28928	0.0472222222222222	2.06663304757102	3.11414575292986	0.00412441971417259	0.108040272631018	0.0935604895609877	Thbs1/Tgfbr3/Reck/Dll4/Slit1/Spred1/Sema6d/Sinhcaf/Mctp1/Rac1/Nfe2l2/Hyal2/Cd63/Serpinf1/Dcn/Sap30/Cyp1b1	17
BP	GO:0001894	tissue homeostasis	15/661	301/28928	0.0498338870431894	2.1809299309915	3.14943048497666	0.00419229738486786	0.108533921186023	0.0939879783052554	Tmem64/Slc22a21/Ctsk/Itgb1/Tns3/Nos3/Trf/Angpt1/Smo/Rac1/Sh3gl2/Yap1/Tnfrsf11a/Tlr4/Ctss	15
BP	GO:0060249	anatomical structure homeostasis	15/661	301/28928	0.0498338870431894	2.1809299309915	3.14943048497666	0.00419229738486786	0.108533921186023	0.0939879783052554	Tmem64/Slc22a21/Ctsk/Itgb1/Tns3/Nos3/Trf/Angpt1/Smo/Rac1/Sh3gl2/Yap1/Tnfrsf11a/Tlr4/Ctss	15
BP	GO:0006720	isoprenoid metabolic process	8/661	112/28928	0.0714285714285714	3.12599956775448	3.44721129100963	0.0042333843173232	0.108832647713561	0.0942466688794338	Akr1b8/Mvk/Cyp26b1/Hmgcs2/Rdh8/Rdh9/Th/Cyp1b1	8
BP	GO:0042594	response to starvation	13/661	244/28928	0.0532786885245902	2.33168820217753	3.19440646812103	0.00427758768966788	0.108832647713561	0.0942466688794338	Rragc/Ctsk/Sp7/Acadm/Hmgcs2/Adcyap1/Ripor1/Nfe2l2/Atf3/Tnfrsf11a/Ywhag/Cadps2/Ddit3	13
BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	13/661	244/28928	0.0532786885245902	2.33168820217753	3.19440646812103	0.00427758768966788	0.108832647713561	0.0942466688794338	Prkcd/Tnfrsf1a/Itgb1/Pdcl3/Ctnnd1/Fam72a/Plcg2/Angpt1/Pdgfra/Hyal2/Enpp2/Adam17/Tlr4	13
BP	GO:2000177	regulation of neural precursor cell proliferation	9/661	137/28928	0.0656934306569343	2.8750069017304	3.36393307954518	0.0043315887142628	0.108935309126268	0.0943355713951155	Dll4/Sall1/Itgb1/Bex1/Trf/Cend1/Smo/Adcyap1/Aspm	9
BP	GO:0044772	mitotic cell cycle phase transition	20/661	455/28928	0.043956043956044	1.92369204169507	3.03688855050406	0.00439514356956542	0.108935309126268	0.0943355713951155	Kif14/Cdc6/Smarcd2/Birc5/Kat14/Itgb1/Cdc14b/Mad2l1bp/Ube2a/Actl6b/Fbxl7/Nfia/Ube2e2/Pdpn/Adam17/Inhba/Hus1b/Hspa2/Fam107a/Pabir1	20
BP	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	3/661	15/28928	0.2	8.75279878971256	4.59272172657573	0.00440168010907359	0.108935309126268	0.0943355713951155	Ezr/Rac1/Spns2	3
BP	GO:0021932	hindbrain radial glia guided cell migration	3/661	15/28928	0.2	8.75279878971256	4.59272172657573	0.00440168010907359	0.108935309126268	0.0943355713951155	Dab1/Itgb1/Cend1	3
BP	GO:0010951	negative regulation of endopeptidase activity	10/661	163/28928	0.0613496932515337	2.68490760420631	3.29875659455303	0.00440465785714975	0.108935309126268	0.0943355713951155	Thbs1/Reck/Birc5/Gpx1/Mical1/Serpinf1/Cryaa/Serpinb6a/Spock1/Timp3	10
