SYMBOL	logFC	P.Value	padj	change
Agrn	-0.677023901647423	3.11118509828876e-09	1.00444498544227e-08	NOT
AGRN	0.545992285445467	0.221649729395685	0.266048210043757	NOT
Agt	-0.402811199857179	0.220978188028632	0.265335714416797	NOT
Agtpbp1	1.97700825171963	1.81561777976405e-19	1.84323316375083e-18	UP
AGTR1	0.566390875023823	0.0008054468537522	0.00141257240990354	NOT
AGTRAP	-1.05082577675993	9.83158781861275e-26	2.18412276976441e-24	DOWN
AHCTF1	2.45319208870529	3.70515537318075e-50	7.80782098711274e-48	UP
AHCY	-0.29029534948209	0.0134564202742885	0.0200015775358756	NOT
AHCYL1	0.542305810728335	1.66672906238558e-07	4.4661072478201e-07	NOT
AHCYL2	0.500422018957823	5.16688675232434e-05	0.00010514104908751	NOT
AHDC1	-0.000822196745390468	0.99357803511069	0.994755001848492	NOT
AHI1	1.42904345908834	2.69308071755704e-11	1.08837352505983e-10	UP
AHNAK	-0.413386895137771	6.72524896492239e-06	1.51804357278608e-05	NOT
AHR	1.89208578653399	7.96160477949974e-25	1.56588842803201e-23	UP
Ahrr	-0.401365243535563	0.62431101449104	0.670834191051671	NOT
AHSA1	-0.414732531785665	8.06154192759611e-05	0.000159962072873245	NOT
Ahsa2	0.485125628314352	1.55251198154266e-06	3.75427938356325e-06	NOT
AHSP	-4.78923544522315	2.8848537235546e-06	6.77619064906909e-06	DOWN
AICDA	-0.0481673470946971	0.916281786996583	0.930474503647707	NOT
AIDA	-0.728893811527801	7.40416384031175e-17	5.54128974167623e-16	NOT
AIF1	-0.79308516484548	3.08737909872225e-08	8.93679927104628e-08	NOT
Aif1l	0.124167156449015	0.567691914311107	0.617507811223592	NOT
Aifm1	-0.323275820391655	0.0152434693052674	0.0225171656040456	NOT
Aifm2	-0.259826962308838	0.00545885059598572	0.00858002185843211	NOT
AIFM3	0.325107571779412	0.0962008869172557	0.124489804624655	NOT
AIG1	-0.466052852471435	0.00162755385467052	0.00273845636024237	NOT
AIM2	0.185278855308968	0.457348481877961	0.50942743005224	NOT
Aimp1	-0.83894760924556	2.26222247853257e-06	5.37013900560573e-06	NOT
Aimp2	-0.431660222179891	6.16732222015727e-06	1.39809697355986e-05	NOT
AIP	-1.27060364752477	1.10578009152419e-18	1.02651744053325e-17	DOWN
AIPL1	-1.09201484114444	0.00375564288849137	0.00603348815597215	DOWN
Ajap1	0.0295509922591259	0.958467247978556	0.965992055055961	NOT
AJM1	-0.277038372596762	0.301252645234291	0.351064762983965	NOT
AJUBA	0.46167006830995	0.00205086036851668	0.00340755139625924	NOT
AK1	-0.996222435162985	1.16161063414269e-14	6.7753730582202e-14	NOT
AK2	-0.101478200549085	0.177359842436531	0.217223101609205	NOT
Ak3	1.2552413467227	3.4677198635654e-16	2.4117084256225e-15	UP
Ak4	-0.439041524408002	0.00597279749360004	0.00934104493512448	NOT
AK5	-0.31797059745194	0.471518499545723	0.523866038020559	NOT
AK6	-0.177385292208138	0.310757873066497	0.361086206034179	NOT
AK7	0.560336670748471	0.248374602953771	0.294942341665679	NOT
AKAP1	0.0691730703741928	0.541873697967472	0.592438401921003	NOT
AKAP10	1.34760683058239	3.14847210009033e-14	1.74926975323663e-13	UP
AKAP11	1.90339934215528	4.09213734249243e-56	1.2319003661042e-53	UP
AKAP12	0.184671536069768	0.171669649899956	0.210866767064222	NOT
AKAP13	0.355785674161098	0.000248977945382042	0.000465189825501014	NOT
Akap17b	1.53162916772702	4.50188933803939e-16	3.08584431344884e-15	UP
Akap2	0.811297579946464	1.81751719119192e-10	6.72271717333801e-10	NOT
AKAP5	5.12938780940619	2.00682542380325e-06	4.7978414629695e-06	UP
AKAP6	2.15305894438904	5.49947444992785e-24	9.7620634910813e-23	UP
AKAP7	0.520292710389613	0.00088678933627627	0.00154695240059263	NOT
AKAP8	-0.0941484084646151	0.297186427544099	0.346901716602279	NOT
AKAP8L	0.0567855630682975	0.71095118398271	0.750536099257779	NOT
Akap9	2.16533456997308	1.15789232569785e-64	5.69335656545633e-62	UP
AKIP1	-0.365177277136924	0.000385336289263298	0.000702781355455354	NOT
AKIRIN1	0.65851920924156	4.47363515595606e-09	1.41854239435743e-08	NOT
Akirin2	-0.223846975302197	0.0368588851141267	0.0513074846011591	NOT
Akna	-0.373914578346788	0.000559042023417819	0.00100163110499651	NOT
Akr1a1	-1.09561069537861	5.69852884886247e-12	2.48034815726085e-11	DOWN
Akr1b1	-0.59979674813398	1.67314169128209e-05	3.60615328581269e-05	NOT
AKR1B10	-0.572716956812774	0.000216694646199387	0.000407764093135241	NOT
AKR1C1	-0.643919030377551	5.72742138114067e-05	0.000115653925794943	NOT
Akr1c18	0.433344086945115	0.00762596566992252	0.0117238790617016	NOT
Akr1e2	0.0190309440710931	0.895121951924897	0.912378656221956	NOT
AKR7A2	-1.46316640323259	6.8243829975074e-22	9.15149759965743e-21	DOWN
AKR7L	-0.988423238729499	3.38630848517274e-07	8.8004644934431e-07	NOT
Akt1	-0.722056486219164	3.87029821915556e-27	9.96348499664286e-26	NOT
Akt1s1	-1.02472322265901	1.16883541010536e-28	3.49018039159193e-27	DOWN
AKT2	-0.649176331622411	1.63485757357401e-11	6.76269884121991e-11	NOT
AKT3	0.625953933544307	2.26913281917116e-05	4.8174983039139e-05	NOT
AKTIP	0.570861488390906	1.03358550976918e-06	2.54701300611513e-06	NOT
ALAD	-0.274803262678453	0.0343720895146066	0.0480544680532615	NOT
ALAS1	-0.6007627680917	9.25955967303862e-08	2.54448145933295e-07	NOT
ALAS2	-4.48287257842196	2.12334829976693e-13	1.08191747046156e-12	DOWN
ALCAM	0.997042466206974	1.12561946208388e-29	3.7396424966665e-28	NOT
ALDH16A1	-0.815890135210887	5.03155500869127e-07	1.28453561670483e-06	NOT
ALDH18A1	0.141766265398331	0.23935273701625	0.28514716715609	NOT
Aldh1a1	0.169074010532502	0.146445991174671	0.182466831304803	NOT
ALDH1A1	-0.167499643798655	0.190086647700318	0.231236033335593	NOT
ALDH1A2	-0.652524661346975	0.0011724104270459	0.00201048898039456	NOT
Aldh1a3	1.00212275685809	1.54689725189319e-05	3.34824378029002e-05	UP
Aldh1b1	0.0185876538814687	0.968603891783462	0.974018406687425	NOT
Aldh1l1	-0.127228873959407	0.540395165570013	0.590997115015069	NOT
ALDH1L2	-0.912909024938202	8.74107009129515e-13	4.15799822369219e-12	NOT
ALDH2	-0.794311063802651	1.22001060897989e-18	1.12688644289683e-17	NOT
ALDH3A1	-1.40426106776689	1.55668098772856e-05	3.36793799501086e-05	DOWN
ALDH3A2	0.457968059499822	7.11972636211236e-05	0.000142115133379593	NOT
Aldh3b1	-0.743183373656599	3.04033004580961e-08	8.80925329124682e-08	NOT
Aldh3b2	-0.674679085434309	0.00010521648295124	0.00020578736939986	NOT
Aldh4a1	-1.13385460386129	2.55052200430463e-14	1.4327018311309e-13	DOWN
ALDH5A1	1.64861011200862	5.1299706520948e-10	1.80601902360502e-09	UP
Aldh6a1	1.43340916625359	1.85359134264934e-16	1.32216276090041e-15	UP
ALDH7A1	-0.484942900317916	3.24538102250799e-07	8.45208606338547e-07	NOT
ALDH9A1	0.213013337113617	0.0351622672227124	0.0490730225062953	NOT
ALDOA	-0.606549718485018	2.08496612197317e-05	4.44452997619226e-05	NOT
ALDOC	-0.508375009963002	0.00637015384863722	0.00991015467006549	NOT
ALG1	-0.208824515378003	0.26200523754779	0.309608207888124	NOT
ALG10	3.13016402742429	2.46325212662785e-15	1.55080802901781e-14	UP
ALG11	3.62117459096456	5.2539766078044e-12	2.29769964250586e-11	UP
ALG12	-0.997012092299193	4.54794479827585e-09	1.44086627404139e-08	NOT
Alg13	0.784574283065037	2.43185552679933e-06	5.7515313252873e-06	NOT
ALG14	0.91223812563759	0.00355157212822022	0.00572434882685495	NOT
ALG2	-0.478632293189605	0.000159771103551558	0.000304966815280672	NOT
ALG3	-1.15885774554917	1.04857990101917e-19	1.09621560027879e-18	DOWN
ALG5	-0.375394614776831	0.00896821376472666	0.013646598023879	NOT
Alg6	0.267021198017437	0.0723893464324017	0.0959661408487784	NOT
ALG8	0.29487240566182	0.0640468218628032	0.0858243703940961	NOT
ALG9	0.353656556359649	0.0293794554261844	0.0415788493707805	NOT
ALK	0.765934815488915	0.129925194651885	0.163442482202793	NOT
ALKBH1	0.442274607864251	0.0107078616319087	0.0161438743798329	NOT
ALKBH2	-0.671066044587576	6.20144532065492e-06	1.40518463786453e-05	NOT
ALKBH3	-0.601904353796859	0.00059886099656368	0.00106931088975085	NOT
ALKBH4	-0.909292390577552	1.40717593960574e-07	3.80169455771507e-07	NOT
Alkbh5	-0.3093598074629	0.000395218951616201	0.000720093225702887	NOT
ALKBH6	-0.532142407882847	8.76066479369788e-05	0.000172996742130974	NOT
ALKBH7	-1.22769573497992	2.00018261086948e-14	1.13479591126676e-13	DOWN
ALKBH8	0.872757039107915	4.14904236623385e-08	1.18403025622588e-07	NOT
ALMS1	1.47990193256421	2.10797588766553e-25	4.48697724660234e-24	UP
ALOX12	-0.87153037694634	4.53136693672694e-07	1.16227079957675e-06	NOT
Alox12b	-0.929190722708683	4.36837351307799e-10	1.54935988678561e-09	NOT
Alox12e	0.450286120235269	0.629751795831545	0.676138637478064	NOT
ALOX5	-1.26798120367639	9.40475464606264e-14	4.98668352926204e-13	DOWN
ALOX5AP	-1.12672097691322	1.34581524217014e-09	4.53244763407573e-09	DOWN
ALOXE3	-0.784555881985876	1.25711388993699e-05	2.75047270698021e-05	NOT
ALPK1	-0.225596513532646	0.281733437033146	0.330406259315944	NOT
ALPK2	0.91894052265222	0.0110901702064912	0.016682755528855	NOT
ALPK3	-0.493421523089653	0.0757391413533561	0.0999846137554462	NOT
ALPL	-1.56239687719577	9.49738548846485e-27	2.37048956582648e-25	DOWN
ALS2	1.3921768757827	1.68704455038645e-14	9.65306212674573e-14	UP
ALS2CL	1.56509280695964	2.75828822688165e-15	1.72550931445001e-14	UP
ALX1	0.27259623472433	0.607727330452421	0.655929307931782	NOT
ALX3	-0.511257941608953	0.00857690035522348	0.0130808371732735	NOT
ALX4	0.403247504287942	0.0800420381228101	0.105194235954167	NOT
ALYREF	-0.993978695469309	6.00574716272933e-25	1.20204581271941e-23	NOT
AMACR	0.0667027875446942	0.623799909880687	0.6704675069584	NOT
AMBRA1	-0.453611484386871	3.7026076522481e-05	7.66879605143383e-05	NOT
AMD1	0.711677525728574	1.36563539850109e-14	7.89670237682852e-14	NOT
Amdhd2	-0.453604967920719	0.00799488299863581	0.0122540024015874	NOT
AMER1	0.71989072818167	1.49627759200645e-06	3.6224504775459e-06	NOT
Amer2	1.84970336549013	0.00016128737014132	0.000307661967794466	UP
AMFR	0.470407238888762	0.000158805928857569	0.000303360043586895	NOT
AMH	0.201091285704942	0.666114132430046	0.70963646778601	NOT
Amhr2	-0.493387629008937	0.390774771127745	0.443068305065747	NOT
AMIGO1	0.783081077175278	5.92691929970252e-10	2.06832237023685e-09	NOT
AMIGO2	1.37959542233776	6.36421805581539e-09	1.98558757490128e-08	UP
AMIGO3	-0.6122419991894	0.000116592715894015	0.000226685007532966	NOT
AMMECR1	3.43377563069001	6.58718353059714e-13	3.17956623886906e-12	UP
AMMECR1L	0.308965917460638	0.00824457167805215	0.0126091940718452	NOT
Amn	-2.35177615426048	3.09278942038915e-05	6.46841581456973e-05	DOWN
AMN1	-0.51819591282127	0.0009461447207067	0.00164465953042005	NOT
AMOT	1.15099139465637	3.61076077209579e-21	4.45709892461799e-20	UP
AMOTL1	0.631753769500414	3.12543442981199e-13	1.56070694902358e-12	NOT
Amotl2	0.56452501703125	2.99085296275218e-06	7.01065820015215e-06	NOT
AMPD1	1.35502611935016	9.83896645297615e-07	2.43106522860722e-06	UP
Ampd2	0.0432116132721639	0.597541038774642	0.645961394855358	NOT
AMPD3	0.275415852406678	0.296775455674562	0.346449410150006	NOT
AMPH	-0.13102359645371	0.57424110742714	0.62357410009259	NOT
AMT	0.923915916956864	8.37570618146597e-14	4.46351307380074e-13	NOT
Amtn	-1.51066462121202	4.86174587835056e-05	9.92603646388222e-05	DOWN
AMY2A	1.00574756127082	2.28571553644945e-08	6.70576568778158e-08	UP
AMZ1	0.436929351543499	0.439755803262846	0.492023502270194	NOT
AMZ2	0.0533152623029655	0.552145851911691	0.602418895085012	NOT
ANAPC1	0.612311039757817	1.6231356271353e-09	5.42676193016157e-09	NOT
ANAPC10	1.14955848796641	2.38068438410359e-10	8.67098156787952e-10	UP
Anapc11	-1.45504486896729	1.18514159107555e-18	1.09673924780147e-17	DOWN
ANAPC13	-0.915623981809237	2.42214087207715e-08	7.07364878321323e-08	NOT
Anapc15	-0.823287437122932	1.02513521210033e-09	3.49071318413942e-09	NOT
ANAPC16	-0.633753518131693	1.10526099497802e-16	8.11533346785503e-16	NOT
ANAPC2	-0.8417997792315	1.29760088961369e-09	4.37706625261642e-09	NOT
ANAPC4	0.397584904083326	1.76968836210958e-06	4.25296074119883e-06	NOT
ANAPC5	-0.734732174626543	8.43935937292422e-09	2.59514259141141e-08	NOT
ANAPC7	-0.650096742757607	4.79987098303148e-07	1.22772493273274e-06	NOT
Angel1	-0.450847183214747	0.00018993455478171	0.000359564247636679	NOT
ANGEL2	2.24614929193099	1.35578146577323e-14	7.84587383351151e-14	UP
ANGPT1	1.2657617561059	2.06666572733074e-11	8.45876419085899e-11	UP
ANGPT2	1.41345493156397	4.3604495315822e-14	2.38756462659128e-13	UP
ANGPT4	-0.660937878047113	0.624543784400085	0.671035426009589	NOT
ANGPTL1	1.38846936695214	2.65907957983252e-11	1.07551639380613e-10	UP
ANGPTL2	-0.376106537222492	1.48740316475357e-07	4.00743088279086e-07	NOT
ANGPTL4	-1.41642229436532	1.57880573342998e-08	4.71150381829367e-08	DOWN
ANGPTL5	1.19164912786564	0.00480455086618126	0.00760673283535899	UP
ANGPTL6	-0.987999508131678	2.62593925201419e-09	8.5754327886786e-09	NOT
ANGPTL7	0.0134558967534585	0.949100489365752	0.95852261527004	NOT
ANHX	2.02817905569898	0.053302260609492	0.0723997832643293	NOT
ANK2	1.08007929228514	1.07310244796108e-05	2.36859706866287e-05	UP
Ank3	1.40993464805227	3.59750579903543e-17	2.7769130320027e-16	UP
ANK3	0.456628090294125	0.0626108047166619	0.0840221961768086	NOT
ANKAR	0.7762387726729	5.3006719426899e-06	1.21112471850401e-05	NOT
ANKFN1	1.43320774143382	0.113215162791471	0.144366949026364	NOT
Ankfy1	0.350584110922234	0.000512279853032298	0.000923004777339616	NOT
Ankh	0.37605574940804	0.0144837072546856	0.0214464129405609	NOT
ANKIB1	1.60710646687083	1.27521196806014e-21	1.6486110202327e-20	UP
ANKLE1	-0.00275270183043385	0.99562793807537	0.996283958174163	NOT
ANKLE2	0.0344039941531185	0.726393863127351	0.764540554762152	NOT
ANKMY1	-0.102397901986861	0.612790725474797	0.660572638956352	NOT
ANKMY2	0.597766905749113	2.70826161099001e-10	9.8011695347678e-10	NOT
ANKRA2	0.943664132698558	3.58016220980927e-14	1.97719853077112e-13	NOT
ANKRD1	0.354117889725242	0.0153780362869539	0.0227023031694213	NOT
ANKRD10	0.136542901331107	0.180727354902725	0.220760948341346	NOT
Ankrd11	0.385076347858682	0.011288088908035	0.0169614545668152	NOT
ANKRD12	2.05179696685904	2.79268062455863e-66	1.52573451455053e-63	UP
ANKRD13A	0.608426743293481	4.1528625670148e-11	1.64144897443825e-10	NOT
ANKRD13B	-0.898401807304244	2.17395313657637e-12	9.89752553013518e-12	NOT
ANKRD13C	0.830188615854697	5.13734278690699e-06	1.17562741932462e-05	NOT
ANKRD13D	0.187922324458285	0.453289775630233	0.50540268180813	NOT
Ankrd16	1.01729579866408	2.15018110233277e-05	4.57681406067975e-05	UP
Ankrd17	0.66547094747364	1.26873559894574e-21	1.64167708947794e-20	NOT
ANKRD2	-0.861986328134329	0.0501339948876161	0.0683797095318747	NOT
Ankrd22	1.93591987081289	0.00108090578512772	0.00186288599560918	UP
ANKRD23	0.563576753558628	0.0635601317397996	0.0852031536980901	NOT
ANKRD24	-0.427046867277262	0.038533903079609	0.0534776182451136	NOT
Ankrd26	4.41644048300372	2.74159597532356e-22	3.88858482999979e-21	UP
ANKRD26	1.71539923044519	2.0926029101212e-29	6.6669515177533e-28	UP
ANKRD27	0.823467091397917	6.00180453291211e-18	5.10274459164188e-17	NOT
ANKRD28	1.22008407651878	2.82204970946806e-25	5.9130760318698e-24	UP
ANKRD29	0.4931435733761	0.00632406437600299	0.00984967517795588	NOT
ANKRD30BL	4.15056029240858	9.01359102214963e-24	1.56791840999681e-22	UP
ANKRD33	-0.678095254160141	0.315056518750184	0.365505207084857	NOT
ANKRD33B	-1.0161704854329	4.5198630120743e-07	1.15952172680188e-06	DOWN
Ankrd34a	-0.89977046868865	0.0291159691275046	0.0412534492939986	NOT
ANKRD35	-0.713309219956164	0.00263134925456877	0.0043223867320873	NOT
ANKRD37	1.75954623633277	0.00956669297921757	0.0145034211856566	UP
ANKRD39	-1.4576170499765	2.22598807478305e-16	1.57939153877464e-15	DOWN
Ankrd40	-0.442132937785617	1.73449418433422e-06	4.17109939894262e-06	NOT
Ankrd42	1.14719925492997	1.71075293758788e-06	4.1166911227339e-06	UP
ANKRD44	0.651807766792202	3.23037460520182e-09	1.04110237713201e-08	NOT
ANKRD45	2.72025308030332	0.000529928400630431	0.000952824699865856	UP
ANKRD46	1.50205947645403	8.42509144280828e-08	2.32557118025571e-07	UP
ANKRD49	1.20550213901056	7.5745356928225e-12	3.25749201180247e-11	UP
ANKRD50	1.30953857220876	6.33229180084181e-28	1.76240823309844e-26	UP
Ankrd52	1.95602331222349	5.70787164223837e-08	1.60436003419699e-07	UP
ANKRD54	-1.04307750943055	1.73601304600801e-18	1.58269026215477e-17	DOWN
ANKRD55	1.54032813642856	0.000788320798399582	0.00138550221579795	UP
ANKRD6	0.79422836088224	0.0277518584517895	0.0394381179212281	NOT
ANKRD60	0.855523117870005	0.000404112475701623	0.000735570474959852	NOT
ANKRD9	-1.39228547531976	9.09899377802061e-18	7.57017807217045e-17	DOWN
Anks1a	-0.23984412437933	0.0446663380428785	0.0613418818052789	NOT
Anks1b	0.983638904621809	0.00598412434588801	0.00935776722423343	NOT
Anks3	-0.0825225889072294	0.526835312385432	0.577623583543742	NOT
Anks6	-0.121692770301371	0.484679121580868	0.536709085086658	NOT
ANKZF1	-0.0594839966754633	0.665684144847998	0.709345512229258	NOT
ANLN	1.23733264085143	0.00876515316156149	0.0133541390504228	UP
ANO1	0.586414805329036	2.38362953853694e-05	5.04750492721194e-05	NOT
Ano10	-1.33169691131985	3.33538609799333e-23	5.36166873768466e-22	DOWN
Ano2	-0.336943642367639	0.585421747007525	0.633895338039198	NOT
Ano3	1.72243135898935	4.16014299193178e-10	1.4787052837105e-09	UP
Ano4	0.0136109430235162	0.966624045267221	0.972425239837467	NOT
ANO5	2.29230047061737	1.67047451764503e-10	6.20371843146573e-10	UP
ANO6	0.903029127645527	6.45807490953988e-13	3.12134649164845e-12	NOT
ANO8	0.293303728215279	0.0206364313191273	0.0298732088703089	NOT
ANOS1	0.992418861872879	1.4169345387335e-14	8.17730883445141e-14	NOT
ANP32A	-0.390849416397883	1.86948874393102e-05	4.01000850105083e-05	NOT
ANP32B	-0.546989541236575	4.03671735999432e-07	1.04082534132628e-06	NOT
ANP32E	1.29578331131837	5.75210929687976e-20	6.1708628536926e-19	UP
ANPEP	-0.711322533083095	1.63381409629186e-08	4.86974979478706e-08	NOT
Antkmt	-0.27920303500472	0.0618344024886454	0.0830482810807619	NOT
ANTXR1	1.21225663517835	6.1848298779023e-10	2.15373997943666e-09	UP
ANTXR2	0.436851055723879	0.000169825639059966	0.000322905130416803	NOT
ANXA1	-0.107764068080942	0.404709525485955	0.45676130148763	NOT
ANXA11	-0.641387917157649	6.68900425337726e-14	3.6063414379228e-13	NOT
ANXA2	-1.26894871976334	1.99500329434357e-24	3.73455502472868e-23	DOWN
ANXA3	0.319947269775729	0.00932738042871125	0.0141653648413384	NOT
ANXA4	0.913425958469198	3.59041278313481e-08	1.03260243642078e-07	NOT
ANXA5	-0.63215154929915	1.03237751799124e-12	4.86536765747245e-12	NOT
ANXA6	-1.16028597957323	2.41041353212082e-26	5.71841374889005e-25	DOWN
ANXA7	-0.210962425327811	0.0299947598350087	0.0423927088556302	NOT
ANXA8	-1.26480493219273	6.39952692008625e-20	6.83063832114271e-19	DOWN
ANXA9	-0.277441682142349	0.555766571774113	0.605786795258992	NOT
AOAH	-0.0967603599506514	0.891617234482481	0.909623475057133	NOT
AOC1	-0.527707454016297	0.00111789617666074	0.0019212497380779	NOT
AOC3	-0.946619010747662	3.14193098702027e-22	4.41152883569381e-21	NOT
AOPEP	-0.538347217925323	5.60345333698116e-05	0.000113367905875475	NOT
AOX1	-0.0783034318437045	0.396152894406383	0.448132771885625	NOT
AOX2	0.306981327369904	0.579563448355613	0.628705723392679	NOT
AOX4	-0.0792652632067674	0.741595316125855	0.777489161917021	NOT
AP1AR	0.837871852476502	7.80105920176291e-08	2.16181522234087e-07	NOT
Ap1b1	-0.761027889338033	1.01864918546555e-15	6.67826405991213e-15	NOT
AP1G1	0.787209652119652	1.44634013473333e-11	6.01662812392877e-11	NOT
Ap1g2	-0.593453817068436	2.40980155207826e-05	5.09999751717452e-05	NOT
AP1M1	-1.34322501146741	2.14335123410871e-26	5.11595049422939e-25	DOWN
AP1S1	-0.865511863064221	2.35745912419934e-24	4.35230031803061e-23	NOT
AP1S2	0.455691610076899	7.44763918736076e-05	0.000148199279175447	NOT
Ap1s3	0.52871004560467	0.0164210755502103	0.0241454630623157	NOT
Ap2a1	-1.16918576211029	6.7617040944505e-23	1.04441777065172e-21	DOWN
Ap2a2	-0.845285623655155	1.41530451216951e-18	1.29913857243388e-17	NOT
AP2B1	0.260794983031802	0.00134172761563773	0.00228016406201292	NOT
Ap2m1	-1.09997843698448	1.79799747878214e-23	2.99348316134484e-22	DOWN
AP2S1	-1.6269114526538	2.53380116352269e-20	2.82510211361476e-19	DOWN
AP3B1	0.739659044587134	1.06350596801392e-11	4.49635326287572e-11	NOT
