	logFC	AveExpr	t	P.Value	adj.P.Val	B
H2bc15	-0.0195810428647081	0.676046585103232	-0.195227474348569	0.849079671215132	0.999789400686269	-5.24439991371051
Efcab2	0.0167283863105718	2.291852020398	0.195172721510507	0.849121411783873	0.999789400686269	-5.24440850856262
Farsb	-0.0114546416818824	3.66691461747004	-0.195169474800605	0.849123886913243	0.999789400686269	-5.24440901814141
Rxfp1	0.0539222269997396	0.989677887648794	0.195088532975434	0.849185593470468	0.999789400686269	-5.2444217194382
Gpr157	0.0190207585153472	2.45534866865936	0.195085331945741	0.849188033819404	0.999789400686269	-5.24442222163277
Clec2d	-0.0211760044104898	4.52736615987009	-0.19508269216489	0.849190046293834	0.999789400686269	-5.2444226357695
6720464F23Rik	0.0174614532860099	2.03780226003527	0.195043830518632	0.849219673153185	0.999789400686269	-5.24442873185861
Gm6736	0.029780473764394	0.635802514247969	0.195008917330261	0.849246290045876	0.999789400686269	-5.24443420754124
Snx5	0.00934795853209802	5.07106073623333	0.194980398803807	0.849268031964427	0.999789400686269	-5.24443867958325
Gm14581	-0.00623569975062342	0.019283826386128	-0.194801046421822	0.84940476944193	0.999789400686269	-5.2444667893076
Gls2	0.0148444690193511	0.540568195774419	0.194729068308893	0.849459646713672	0.999789400686269	-5.244478063162
Acot8	-0.0121753034944195	2.23940293269471	-0.194681756749649	0.849495718266553	0.999789400686269	-5.24448547127273
Snn	0.0199919277155692	4.57723738604259	0.194649352408549	0.849520424381756	0.999789400686269	-5.24449054416132
Snrpd2	0.02309278203371	3.43362224235714	0.194569840778334	0.84958104733694	0.999789400686269	-5.24450298813569
Trdv5	-0.00640296643437961	0.0215504861575251	-0.194551135374798	0.849595309259381	0.999789400686269	-5.24450591489468
Gm8935	-0.00867443140616078	0.0680469897874366	-0.194532882559991	0.84960922616062	0.999789400686269	-5.24450877057024
A430093F15Rik	-0.00819677321257973	0.0515362086680567	-0.19446970252547	0.849657398343032	0.999789400686269	-5.24451865311588
Gm37465	-0.0230724766785256	2.45992640927387	-0.194450750931186	0.84967184828194	0.999789400686269	-5.24452161688167
Lmf1	-0.0128618440684262	3.13790605189866	-0.194442224628917	0.849678349313219	0.999789400686269	-5.24452295018345
Gm42441	-0.0155975348866428	0.967778931237427	-0.194433174069209	0.849685250086846	0.999789400686269	-5.2445243654027
Rprm	0.0173062151045177	0.265189547937221	0.19442374864376	0.849692436698211	0.999789400686269	-5.24452583916965
Ppip5k2	-0.0140703219521586	3.80372974254455	-0.194395635243657	0.849713872429562	0.999789400686269	-5.24453023458268
Gm32391	0.00920522783806328	0.0630792042273745	0.194389811645897	0.849718312786382	0.999789400686269	-5.24453114499922
A530064N14Rik	0.012915634164363	3.3076438480739	0.194359328611157	0.84974155547581	0.999789400686269	-5.24453591004187
Trdv4	-0.0131367104573995	0.185580664671441	-0.194209637327838	0.849855694199725	0.999789400686269	-5.24455929871943
Zfp655	-0.0102817429043636	5.00394259110153	-0.194190072515117	0.849870612522939	0.999789400686269	-5.24456235432586
1700010B13Rik	0.00621351396290304	0.0408823115583006	0.194134668771331	0.849912858648927	0.999789400686269	-5.24457100555439
Mylk2	-0.0636271259806809	2.91334727938946	-0.194128351989127	0.849917675314896	0.999789400686269	-5.2445719917571
Fam229b	-0.0152650382477946	1.72617462179324	-0.194089630767964	0.849947201120087	0.999789400686269	-5.24457803638298
Ar	0.0255835842662827	4.03736813077379	0.193991539349895	0.850021999127663	0.999789400686269	-5.24459334372383
Serping1	-0.0221409970960219	6.54759473555302	-0.193879404223602	0.850107507844185	0.999789400686269	-5.24461083322001
Tas2r126	0.00750225850288719	0.0995009654132204	0.193863200792326	0.850119863949999	0.999789400686269	-5.24461335960911
Gm10752	-0.010303266695573	0.171647735629302	-0.193812253808637	0.850158714412978	0.999789400686269	-5.24462130174307
1700094M23Rik	-0.00702632310850774	0.0331053529512912	-0.193706093540874	0.850239670025874	0.999789400686269	-5.24463784444136
Gpr149	0.0126737810001967	0.0592562089694127	0.193648075823743	0.850283913900906	0.999789400686269	-5.24464688140775
Gstt4	0.00816873856472579	0.0501049536283612	0.193633226432868	0.850295238022256	0.999789400686269	-5.24464919395028
Gm26575	0.0121270067414387	0.659102045635371	0.19360941008013	0.850313400408582	0.999789400686269	-5.24465290257925
Mastl	0.0247160494695696	1.02411116702016	0.193412249518008	0.850463758869216	0.999789400686269	-5.24468358662327
Ccdc141	0.013389859132901	6.17546258038047	0.193406483302174	0.850468156391521	0.999789400686269	-5.24468448355172
Bglap3	-0.00853908339609566	0.0898125477311895	-0.193389303494001	0.850481258359145	0.999789400686269	-5.24468715569467
Pilrb1	-0.0106485635632873	0.150110838287413	-0.193356263925536	0.8505064557102	0.999789400686269	-5.24469229399968
Cd69	0.0111692974142812	0.121082956060503	0.193307609453145	0.850543561958207	0.999789400686269	-5.24469985914698
AI838599	-0.0127961976924009	0.277551858358801	-0.193234159657999	0.850599579039348	0.999789400686269	-5.24471127607651
Gm33524	0.00680333828116251	0.031925531273222	0.19305664462741	0.850734965908432	0.999789400686269	-5.24473885100699
Src	0.0228371243120671	4.92389556573421	0.19292653790605	0.850834198713067	0.999789400686269	-5.24475904565347
Slc10a4	0.0103436832952481	0.0804850755694735	0.1928696648843	0.850877576801886	0.999789400686269	-5.24476786902047
Edn2	0.00683856571586907	0.0199381731722234	0.192720660169494	0.850991227879783	0.999789400686269	-5.24479097361646
Mettl3	0.0143170174173458	3.69164934989658	0.19268954823919	0.85101495848201	0.999789400686269	-5.24479579558409
Gm9828	0.0145209811694056	0.452848942326029	0.192659292076524	0.85103803649748	0.999789400686269	-5.24480048417846
Mb21d2	-0.0133419111709457	2.82034026621545	-0.192557149319287	0.85111594740339	0.999789400686269	-5.24481630716763
Gm35229	-0.00940189872009977	0.18758793889718	-0.192507912097417	0.851153504425365	0.999789400686269	-5.24482393156236
Gm28610	0.00707244690751144	0.027199922787802	0.192503626904277	0.851156773090709	0.999789400686269	-5.24482459503409
Vcp-rs	0.0121933610926576	6.02673896262925	0.192433847292623	0.851210000091414	0.999789400686269	-5.24483539687524
Gna11	0.0160418655800301	4.92744787531218	0.192335727949751	0.851284845602518	0.999789400686269	-5.24485057912561
Slc50a1	0.0147831249120616	3.69123382732438	0.192313220483892	0.851302014533072	0.999789400686269	-5.24485406068012
Gm26696	-0.0134096081862812	0.311201293279056	-0.192287338956665	0.851321757333529	0.999789400686269	-5.24485806365039
Mylip	0.0181594647148981	5.11858836346235	0.192176608376578	0.851406225423845	0.999789400686269	-5.24487518378483
Gm16425	-0.00901738747291265	0.267443293764307	-0.192160604811172	0.851418433511557	0.999789400686269	-5.24487765729943
3110021N24Rik	0.0200252038095294	0.840850688248486	0.192137503643298	0.851436055974837	0.999789400686269	-5.2448812274611
Gabpb2	0.00779419322735582	6.07678539307264	0.192078287509375	0.851481228720471	0.999789400686269	-5.24489037705495
Depdc1a	0.0115134646613773	0.205030012878198	0.192056501637923	0.85149784811027	0.999789400686269	-5.2448937425269
Gm12101	-0.00693117150228982	0.0563496591739064	-0.192050775733474	0.851502216139038	0.999789400686269	-5.24489462699936
Zfyve16	0.00966489845977589	5.05863763855451	0.192007242597484	0.851535425735318	0.999789400686269	-5.24490135064762
Cul9	0.00996824983584441	4.60932948534643	0.191986027136765	0.851551610227074	0.999789400686269	-5.24490462680645
Nrde2	-0.0155571880116028	3.12209557384344	-0.191977558683829	0.851558070517338	0.999789400686269	-5.24490593443169
Tex9	0.0191927750039138	3.01979082058906	0.191954616934148	0.851575572043584	0.999789400686269	-5.24490947661107
Atp6v0c	0.0169719902358752	5.74656976181941	0.191938576952178	0.851587808482359	0.999789400686269	-5.24491195291642
AU022754	-0.0123587982390411	0.0928419970059709	-0.191902746714246	0.851615142484542	0.999789400686269	-5.24491748376625
Tmie	-0.0242788791541782	0.845789066578377	-0.191898106826616	0.851618682155087	0.999789400686269	-5.2449181999167
Sox13	0.0197192150164272	3.19470297102285	0.19187718119412	0.851634645913224	0.999789400686269	-5.2449214295018
Prkra	-0.01099147144581	2.745458207527	-0.191825527142067	0.851674052085537	0.999789400686269	-5.24492940010422
Ahsg	0.00648067116166177	0.0201157310044521	0.191813951401996	0.85168288311851	0.999789400686269	-5.24493118603492
Csgalnact2	-0.01901319595534	4.67627096710897	-0.191798893138362	0.851694370971015	0.999789400686269	-5.24493350909721
4930404N11Rik	0.0111041299578096	0.185706094090906	0.19177744743513	0.851710731822826	0.999789400686269	-5.24493681724804
Gm7897	-0.00870727545112323	0.0655885929689977	-0.191634907082643	0.851819477229772	0.999789400686269	-5.2449587957876
Gm14963	-0.00852537200112747	0.15434562280082	-0.191611250547919	0.851837525342554	0.999789400686269	-5.2449624418623
Hepacam2	-0.0209023804312391	0.408006122338375	-0.191577607495757	0.851863192552746	0.999789400686269	-5.24496762634559
Vps35	0.011307307536938	6.0365564111234	0.191548857290296	0.851885127019092	0.999789400686269	-5.24497205611347
Ptgs1	0.0178475666438662	3.89793987667789	0.191520671165016	0.851906631258718	0.999789400686269	-5.24497639832964
Gm49599	0.0117086772614844	3.59465107234646	0.191489603940534	0.851930333742954	0.999789400686269	-5.24498118366027
2810457G06Rik	-0.00841351027343766	0.0597076905625971	-0.191438997226173	0.851968944051371	0.999789400686269	-5.24498897704045
Fem1b	0.00869494961820406	5.7870961802392	0.191424590841954	0.851979935453105	0.999789400686269	-5.24499119523507
Gm49838	-0.0829749961759587	1.95485236613975	-0.191404176509169	0.851995510697255	0.999789400686269	-5.24499433820846
Cngb1	0.0883123139854943	3.28310984797363	0.191390598812207	0.852005869923815	0.999789400686269	-5.24499642843528
Plac8l1	0.00611108436159087	0.0166614141810153	0.191357673444955	0.852030990752606	0.999789400686269	-5.24500149654083
Gm50475	0.00885268998335788	0.0731423363724956	0.191299996912802	0.852074996215912	0.999789400686269	-5.24501037243847
Olfr224	0.00802305409235308	0.0720788961743249	0.191249415826254	0.852113588504671	0.999789400686269	-5.245018154229
Aamp	-0.0110891716278112	5.09973798550913	-0.191201336092528	0.852150272693579	0.999789400686269	-5.24502554930151
Gm17849	-0.0211199523989734	0.893379877622	-0.191180308230189	0.852166316785232	0.999789400686269	-5.24502878298673
Gm816	-0.00844105968818355	0.0713057340857742	-0.191173286688073	0.852171674181727	0.999789400686269	-5.24502986268785
Lnx2	0.0168029461566524	3.98026878846281	0.191171565423065	0.85217298749829	0.999789400686269	-5.24503012736043
Mterf2	0.0145286879537589	2.0892661183279	0.191056501231992	0.852260781971445	0.999789400686269	-5.24504781500204
Ide	-0.00979468547215841	6.26004180229721	-0.190991709784671	0.852310219054746	0.999789400686269	-5.2450577700849
Lrrc74b	0.0167853545202569	0.182126066013585	0.190954292181486	0.852338769689306	0.999789400686269	-5.2450635177045
Gm5539	-0.00747164295628832	0.0549933966758865	-0.190941277833623	0.852348700038052	0.999789400686269	-5.24506551654268
Gm43186	-0.0229435228905882	1.17343453312003	-0.190933982220908	0.852354266827348	0.999789400686269	-5.24506663699689
Gm6749	-0.00581937335273275	0.0266562862742127	-0.190911440778104	0.85237146673348	0.999789400686269	-5.24507009862511
Tmem150c	-0.0569446554746764	2.19507154602782	-0.190687968277382	0.852541988419454	0.999789400686269	-5.24510439478114
Usp35	-0.0145022025865336	2.15279393139953	-0.190680831408959	0.85254743436981	0.999789400686269	-5.24510548941504
A2ml1	0.00656392428234952	0.0429583484695546	0.190656442863801	0.852566044667128	0.999789400686269	-5.24510922975884
Hook1	-0.0314724880192669	4.01987672334492	-0.190631168229184	0.852585331217433	0.999789400686269	-5.24511310549731
Kctd20	0.014344277405026	4.79496458146881	0.190549359686637	0.852647758319779	0.999789400686269	-5.24512564693573
Gm5675	0.00620105659135302	0.0177620815313429	0.190515007409403	0.852673972441782	0.999789400686269	-5.24513091162881
Phldb1	-0.018150801583427	5.53587577232684	-0.190488546615937	0.852694164723742	0.999789400686269	-5.24513496626323
Lrig2	0.00918912691520424	5.15439855201569	0.19045052460281	0.852723179589581	0.999789400686269	-5.24514079146675
Tet1	-0.0104858574224704	4.61759847546854	-0.190444269658599	0.852727952803571	0.999789400686269	-5.24514174965185
4933439C10Rik	0.0162191504944485	2.88195428235188	0.190364822461286	0.852788580340588	0.999789400686269	-5.24515391732981
Gm47644	0.0113752307687109	1.83065856873066	0.19032691266685	0.852817510317426	0.999789400686269	-5.24515972160379
Cdk8	0.0108349249853596	4.47039540249504	0.190326400819608	0.852817900923293	0.999789400686269	-5.2451597999636
0610031O16Rik	0.00771972814847682	0.0478086063134741	0.190201073636642	0.852913543081224	0.999789400686269	-5.24517898029093
Gm11575	-0.00798773686915369	0.0899910998724158	-0.190196605056937	0.852916953278223	0.999789400686269	-5.2451796639403
Grwd1	-0.0148490314817646	1.85694903007322	-0.190143948901254	0.852957138067126	0.999789400686269	-5.2451877186228
Gm47184	0.0100008299435306	0.136796627861821	0.190101999788667	0.852989152041817	0.999789400686269	-5.24519413389354
Irf7	-0.0246161993535592	2.13004689382609	-0.190070986533257	0.853012820364029	0.999789400686269	-5.24519887584361
Gm50091	-0.00639133480592366	0.0238041229241933	-0.190062753605259	0.853019103496381	0.999789400686269	-5.24520013453571
Dcaf7	0.00782305066951721	5.83135479041036	0.189916639427178	0.853130615398387	0.999789400686269	-5.24522246422918
5430414B19Rik	0.0187864754561991	0.67697180250104	0.189903565532445	0.853140593341823	0.999789400686269	-5.24522446139922
Gm44751	-0.0183229935991799	2.02719501313409	-0.189897174710613	0.853145470800996	0.999789400686269	-5.24522543761249
Gm49681	-0.014673970108333	0.297080410424068	-0.189885601807187	0.853154303228323	0.999789400686269	-5.24522720531824
Gm12305	-0.010384176741638	0.095141424647164	-0.189878023287927	0.853160087157507	0.999789400686269	-5.24522836284302
Tctn3	-0.0101614347886158	2.83938683475447	-0.189876178805567	0.853161494868623	0.999789400686269	-5.24522864455789
3425401B19Rik	0.0583908635784034	2.98310666680795	0.189822741660956	0.853202278394846	0.999789400686269	-5.24523680504056
Gm37018	0.0121601177729799	2.02983485234975	0.189777441771707	0.853236851877242	0.999789400686269	-5.24524372108553
Fdx1	-0.017041608263436	2.55200946511462	-0.189749686191368	0.853258035468815	0.999789400686269	-5.24524795778971
Actr3	-0.00965374487651449	5.39931858276088	-0.189737853394881	0.853267066523319	0.999789400686269	-5.24524976380045
9330121J05Rik	0.00754142847162672	0.0437037924706762	0.189684872102168	0.853307503301208	0.999789400686269	-5.24525784883662
Sdcbp2	-0.0164072446870107	0.28222009473001	-0.189646552605332	0.853336750071058	0.999789400686269	-5.24526369506308
Ext2	-0.0100430763537424	4.56483721864423	-0.18954498637588	0.853414270067947	0.999789400686269	-5.24527918488477
Nr2c2ap	-0.016475911531116	0.830409455098397	-0.189543947266624	0.853415063172156	0.999789400686269	-5.24527934331638
Gm9130	0.00686378409406009	0.0224547040789368	0.189530014114903	0.8534256977213	0.999789400686269	-5.24528146760233
Slc8a1	0.0297723005664797	3.90840384039011	0.189364108032773	0.853552328747385	0.999789400686269	-5.24530675019898
Gm42899	0.0255047879098495	2.73186092148247	0.18934507285662	0.853566857992398	0.999789400686269	-5.2453096495856
Gm43273	-0.0320508993842582	0.596433016334807	-0.189311598721507	0.853592408402545	0.999789400686269	-5.24531474757482
Pcdhac2	-0.0245279048908212	3.38428538000773	-0.189305792543189	0.853596840207606	0.999789400686269	-5.24531563174378
Col22a1	0.0532946521983441	2.6270027878302	0.189182503147058	0.853690947182778	0.999789400686269	-5.24533439999634
Taf11	0.0156204923605009	2.58444497840087	0.189170554590924	0.853700067660808	0.999789400686269	-5.24533621827199
Grip1	0.0505195631255339	1.27035815167675	0.189109190536683	0.853746907944386	0.999789400686269	-5.24534555457478
Zfyve21	0.0214337291671139	3.23473001601325	0.189043479986077	0.853797066646529	0.999789400686269	-5.24535554885158
Gm22068	0.0491716915119729	2.73247825372038	0.18900841608953	0.853823832179181	0.999789400686269	-5.24536088050271
Cd209d	-0.00738691870297891	0.0539648523125922	-0.188905965520364	0.853902037494057	0.999789400686269	-5.24537645303816
Klhl15	-0.016756186974355	3.83839692349169	-0.18882857401571	0.853961115150922	0.999789400686269	-5.24538821103558
Gpr75	0.0199773102587321	0.360475100401677	0.188782361024781	0.853996392796991	0.999789400686269	-5.24539522984217
Ttll10	-0.021520044411736	0.226790984515668	-0.188736435155052	0.854031451596999	0.999789400686269	-5.24540220335407
Cacna1f	-0.111168293281161	2.07935212153466	-0.188673666135968	0.854079368625365	0.999789400686269	-5.24541173165684
Gm38377	0.0175606332708212	1.54340174105882	0.188666831202962	0.854084586359184	0.999789400686269	-5.24541276900628
Gm42974	0.0183203111033983	1.73620690713136	0.18862750343982	0.854114609005792	0.999789400686269	-5.24541873712425
Gm37780	-0.0200355863486848	1.42024669604214	-0.18860826575379	0.854129295062064	0.999789400686269	-5.24542165605752
4933431K23Rik	0.0119603236099726	0.163901513989111	0.188597794654871	0.85413728872718	0.999789400686269	-5.24542324471288
Pcdh12	-0.0267461204401743	2.09571649402579	-0.188488841897416	0.854220464581135	0.999789400686269	-5.24543976963257
Gm25939	0.048258576595692	1.53041866163697	0.188484511111255	0.854223770794375	0.999789400686269	-5.24544042628951
Plpp6	-0.0147787739081165	3.222867116499	-0.188455728918403	0.854245743800816	0.999789400686269	-5.24544479001944
Col24a1	0.0378138402744055	4.42802228574914	0.188413635118729	0.854277879437595	0.999789400686269	-5.24545117076124
Sox8	-0.015548148621817	1.27831149439774	-0.188392244181841	0.854294210010872	0.999789400686269	-5.24545441274123
Myl4	0.021034987509957	0.73484638034398	0.188346336188287	0.854329257987524	0.999789400686269	-5.2454613692598
Gm30382	0.0368520752948222	0.300098474390421	0.188220408687652	0.854425397721707	0.999789400686269	-5.2454804426476
Vgll4	0.0150276597542812	5.02296627871757	0.188207565478967	0.854435203048771	0.999789400686269	-5.24548238721113
Mia2	0.011385248742132	5.1736550886581	0.188155599239822	0.854474877664843	0.999789400686269	-5.24549025396866
Cdca2	0.020935004579607	0.50502917147322	0.188143922769274	0.854483792347358	0.999789400686269	-5.24549202128083
Zfp526	-0.0157281325198577	2.74283466731099	-0.188141780214308	0.854485428134851	0.999789400686269	-5.2454923455591
Gm27042	-0.00705866080616053	0.0426607473657588	-0.18806858733588	0.854541309512924	0.999789400686269	-5.24550342119085
Gm14703	-0.0164062575980137	0.649490422588106	-0.188054546824766	0.854552029273849	0.999789400686269	-5.24550554532907
Ncor1	0.00894721520911246	6.74929364217002	0.187956877899486	0.854626599178089	0.999789400686269	-5.24552031695821
Chchd2-ps	-0.0111617202004215	0.240915504581048	-0.187945702441957	0.854635131698859	0.999789400686269	-5.24552200667015
Lrrtm3	-0.0461313877888587	0.702446357588249	-0.187925728545501	0.854650381923039	0.999789400686269	-5.24552502644443
Cog4	0.0117165825366386	4.36260335149485	0.187791259711195	0.85475305154754	0.999789400686269	-5.24554534797492
A830082K12Rik	-0.0198852228785375	2.55932254847396	-0.187740475373102	0.854791827136526	0.999789400686269	-5.2455530189799
Rasl12	0.0234964696933371	3.19944299355214	0.1875629568543	0.854927371811936	0.999789400686269	-5.24557981710098
Il2ra	0.014573675749968	0.257612222530557	0.187545414843797	0.854940766322992	0.999789400686269	-5.24558246387125
Dhrs7	-0.0122254325878608	3.49768454090616	-0.187508467208618	0.854968978498373	0.999789400686269	-5.24558803779456
C030015A19Rik	-0.0137645372913441	3.09155534578673	-0.187379154211761	0.855067719952057	0.999789400686269	-5.24560753739182
Gm36962	-0.0180630058111372	2.0442031338951	-0.187374482248641	0.855071287441666	0.999789400686269	-5.24560824164527
Washc4	-0.011475233478769	5.19188072759824	-0.18737447424723	0.85507129355151	0.999789400686269	-5.24560824285139
Spry1	0.0170213922484536	3.90850333374843	0.187341120142271	0.855096762692469	0.999789400686269	-5.24561327015562
Gm43815	0.0149600082812765	0.872201614997245	0.187325018547858	0.855109057906465	0.999789400686269	-5.2456156967542
Gm43689	-0.00787549287549822	0.0600907649777562	-0.187277545685783	0.855145308527926	0.999789400686269	-5.24562284997148
Gm45360	0.0220142641602094	1.13784763034274	0.187214160698625	0.855193710313569	0.999789400686269	-5.24563239802819
Gm44117	-0.00928351400382534	0.140551055767004	-0.187047782306018	0.855320762495561	0.999789400686269	-5.24565744535019
Ccdc50	-0.0103892614517757	6.07504893478118	-0.187025839919882	0.855337518768865	0.999789400686269	-5.24566074700414
Gm17655	0.0193848481479426	1.3991937509795	0.186993745466632	0.855362027790017	0.999789400686269	-5.24566557554029
Nuak2	-0.0257807887732724	3.33480656126207	-0.186841717094503	0.855478126879975	0.999789400686269	-5.24568843669518
Arv1	-0.0195532185639198	1.19375461295552	-0.186718186019205	0.855572466176951	0.999789400686269	-5.24570699901654
Gm9577	-0.00588800894270698	0.0341190369723062	-0.186669984869443	0.855609277500888	0.999789400686269	-5.24571423863201
Wdr74	-0.0184822134008148	1.99286148676239	-0.186629309056706	0.8556403419906	0.999789400686269	-5.24572034653109
Gm13583	0.00921876395458666	0.0691652649955029	0.186623260015974	0.855644961720316	0.999789400686269	-5.24572125474518
Ercc2	0.0136369979573922	3.56203898343916	0.186611968057627	0.855653585548503	0.999789400686269	-5.24572295006245
Gm10095	-0.00963758536267623	0.0530572509081122	-0.186592244799388	0.855668648527316	0.999789400686269	-5.24572591096834
Gm26596	0.00896848269504723	0.0659014010868334	0.186513431978432	0.855728839789218	0.999789400686269	-5.24573773945352
Fut10	0.0157987609417497	4.11196151783029	0.186475357020871	0.855757918904437	0.999789400686269	-5.2457434520926
Trim26	0.00767893304247657	4.42414470463406	0.18645369230051	0.855774465075009	0.999789400686269	-5.24574670207857
Gm37729	0.00969557210579838	0.10421971971693	0.186378620536165	0.855831800801643	0.999789400686269	-5.24575796091028
4930570N18Rik	0.00554722246892264	0.0174245261103493	0.186373373988421	0.855835807862031	0.999789400686269	-5.24575874758931
Phf2os1	-0.019851386967698	0.695266145858074	-0.186363952288604	0.855843003713183	0.999789400686269	-5.24576016024482
Gm10636	-0.00773242751027117	0.062808041255202	-0.186335085489124	0.855865050902957	0.999789400686269	-5.24576448798731
Zfp326	-0.00750333059921764	3.77935664793631	-0.186232724120952	0.855943231053226	0.999789400686269	-5.24577982876012
AC142100.1	-0.00729631191809414	0.0396427604955274	-0.186040699888726	0.856089897067826	0.999789400686269	-5.24580858465355
Axl	0.0175277184750713	6.63429800353749	0.186021773244908	0.856104353342721	0.999789400686269	-5.24581141735234
Gm11814	0.0068002387524207	0.316319982387525	0.186020396629818	0.85610540481109	0.999789400686269	-5.2458116233754
Nmt1	0.0113511573268503	4.94395796546228	0.186005755207646	0.856116588051439	0.999789400686269	-5.24581381450476
Pld6	-0.0116015124256991	0.0693407743672644	-0.185988390747587	0.856129851214068	0.999789400686269	-5.24581641292264
Xlr4a	-0.0259066459147192	0.275574250222263	-0.185929360899886	0.856174939201707	0.999789400686269	-5.24582524435094
Wwp1	0.0135741153626719	5.87184808907192	0.18591814964294	0.856183502609023	0.999789400686269	-5.24582692134787
Pxmp2	0.0181940997455084	2.24344561224269	0.185895824382428	0.856200555197577	0.999789400686269	-5.24583026049584
Slc26a11	-0.0166888190054125	2.92220999878367	-0.18588042931141	0.856212314380394	0.999789400686269	-5.24583256287658
AI314278	0.00786926654282274	0.167600515573523	0.185880211111778	0.856212481047597	0.999789400686269	-5.24583259550765
Cd300ld	0.0231141839323412	1.29686115273179	0.185870719529893	0.85621973100014	0.999789400686269	-5.24583401490738
Gm4294	0.0268629099677077	2.99512744535026	0.185814837035437	0.856262415995438	0.999789400686269	-5.24584237028691
Snai2	0.0178515454355744	1.62907293635973	0.185789272288325	0.856281943401365	0.999789400686269	-5.24584619181927
Slc46a1	0.0161054555237064	2.76179396354105	0.185787511460167	0.856283288398116	0.999789400686269	-5.24584645501652
Gm26315	0.0307850318058674	0.417655864086761	0.185702396454679	0.856348303497334	0.999789400686269	-5.24585917451044
Gm10649	-0.0125324797017121	0.190276583237189	-0.185697331399029	0.85635217247571	0.999789400686269	-5.24585993124469
H3c4	0.0223997947251319	0.811372284309188	0.185648496597238	0.856389475486885	0.999789400686269	-5.24586722625832
Myo5b	-0.0245886903058384	5.00204207909443	-0.185503477976495	0.856500251769684	0.999789400686269	-5.24588887813885
Tcerg1l	-0.00637176744106562	0.0449377036984999	-0.185432632797008	0.856554369907732	0.999789400686269	-5.24589944951834
Sh3d19	-0.015777154736202	5.52987403890196	-0.185386806102599	0.8565893770144	0.999789400686269	-5.24590628555589
G730003C15Rik	-0.0144917597256506	0.464733313537088	-0.185372934100946	0.856599973929382	0.999789400686269	-5.24590835453314
Snx15	0.0144860938739832	2.82173765554898	0.185347899029321	0.856619098463816	0.999789400686269	-5.24591208806822
Gm42418	0.0269088330768021	0.755356028550197	0.185343563055582	0.856622410766153	0.999789400686269	-5.24591273465069
Gm20735	0.010452300702046	0.0738770505159198	0.18531247472073	0.856646159603342	0.999789400686269	-5.24591737011877
4930467E23Rik	0.0135560696190705	0.0785058581302013	0.185309331386943	0.856648560850691	0.999789400686269	-5.24591783876688
Dusp10	0.018337879798302	2.7668338995539	0.185292219694169	0.856661632797274	0.999789400686269	-5.24592038985704
Dapk2	-0.0299144210096378	1.91997459221524	-0.185246503961782	0.856696556134712	0.999789400686269	-5.24592720422397
Coro1a	-0.0179016910938985	2.58843162111554	-0.185221457451737	0.856715689897968	0.999789400686269	-5.24593093693884
Lrrc6	0.00811675968109913	0.0733133210072293	0.185205963065455	0.856727526562532	0.999789400686269	-5.2459332458374
Naa15	-0.0120250743408089	5.06623217158068	-0.185133596190347	0.856782810459692	0.999789400686269	-5.24594402706349
Tbc1d10c	-0.0178014093149741	0.611613995475995	-0.185118791927741	0.856794120117091	0.999789400686269	-5.24594623208967
Bex3	-0.0185756495009079	3.54355474411925	-0.185062997589379	0.856836744284456	0.999789400686269	-5.24595454082628
Gm47160	0.0685963706351584	0.82352947736296	0.184972286589992	0.856906044115436	0.999789400686269	-5.24596804395371
Tcfl5	-0.0281204292318133	0.778118075722627	-0.184942605415177	0.856928719706007	0.999789400686269	-5.24597246083152
Ldb3	0.0653329741641616	4.1322565091775	0.184831976027801	0.857013238676319	0.999789400686269	-5.24598891748212
Bloc1s4	-0.0159368439250018	1.30899959908816	-0.184784069921529	0.857049838714011	0.999789400686269	-5.24599604071534
Gm13932	0.00695780557972633	0.0407919915706015	0.18473409559351	0.857088019241422	0.999789400686269	-5.24600346952461
Slc28a2	-0.0161573637739787	0.740260881385482	-0.184639282242964	0.857160457969227	0.999789400686269	-5.24601755829155
Kifc1	0.0177389462731959	0.494399102028941	0.184585793119665	0.85720132502141	0.999789400686269	-5.24602550333086
Mad2l1bp	-0.0214341266425756	1.5156036485799	-0.184526652884097	0.857246510181636	0.999789400686269	-5.24603428510467
Pianp	0.0269586029105856	2.11631244832921	0.184503890275182	0.857263901736362	0.999789400686269	-5.24603766439632
Ctdspl	0.0154635951613419	4.88967103296785	0.18446988528155	0.857289883077149	0.999789400686269	-5.24604271194005
Gm10718	-0.0405396431427788	0.564128483276516	-0.184419993251987	0.857328003149209	0.999789400686269	-5.24605011601218
Ntsr2	-0.00582263150364425	0.0198243150976978	-0.184414740429464	0.85733201659765	0.999789400686269	-5.2460508954255
Gm5620	0.00801731390691295	0.112806394018693	0.184369487233644	0.857366592731461	0.999789400686269	-5.24605760917879
Gm9947	-0.0138507494636153	0.211537854326614	-0.184332067667964	0.85739518374444	0.999789400686269	-5.24606315950262
Khk	-0.0173904003098425	2.32372926783746	-0.184263353824312	0.857447686209531	0.999789400686269	-5.24607334869701
Gm18186	0.00652404585774625	0.0350810702719845	0.184252355858095	0.857456089537759	0.999789400686269	-5.24607497917466
Hgh1	0.0232300132539037	1.28197612721454	0.184231246425201	0.857472218889716	0.999789400686269	-5.24607810843371
